0111011110010001,1101001000101011,1110111100000110,0001111001100101,1011001110110110,0001110100111010,1011100000011101,1001101111001000,1101010011010110,0100101010111100,1010011001111000,0010100011101011,0111000101101100,1100100101110001,0000001101011111,1000010110101101
1001111010101010,0010011000011111,0001100011011101,1111010010000101,0101011001110100,1000110101100111,1110100001111010,1011001101101001,0100010110111001,1101101100010011,0111100100101110,0110111101001000,1010101110110100,0011010111010010,0110101011100011,1100001111001110
1010010110010110,1001101100110011,1010111001001011,0100110100011101,0110011010110001,0110101101100110,0011100011010101,0101010111000011,0001011001111110,1111001101011000,0011110110101000,1111000000101111,0100101010011010,1000001111101101,1101111010000100,1100110011110000
0000110101110011,0111100010110101,1110110110011000,1100101000011111,1011001110010011,0110011101000101,1001010001010100,1111111000100010,0011100101001110,1000101111100100,1010010010101111,0001111011001001,0001011100111100,0110001011111010,0101010110000110,1101000101101001
0010011011100011,1110010101001001,0101001101000111,0111100011011010,1010101000011111,0000110101111110,1110100011110100,1001100011101001,0011000110111101,1011101101110000,1001011011011100,1101010000110011,0111111000101100,0100111110010001,1011110110000110,1100001110101010
0011101001100111,1010111000111000,0101110001011101,0111100111110000,1111011011000100,1100100011101110,0100011011110011,1110110101000011,0110001101011110,1001010100110110,0001111110001010,1101001100101001,0010010110101101,0111101010010111,1011000011011011,1000101111010101
0100110101101001,1001001001011011,1010011011100001,0011110000111101,0110010100110011,0000111011010110,1010100110111010,1101000011110100,0111011110011000,1110101100010101,1011010101000110,0111101001100010,1100011000101110,0001001110100111,0110000011001111,1101110010000011
0111010111100100,1100011101010001,0000101111001101,0000011110111010,0010110001110111,0001011011010111,0111001000111101,1001000101101011,1010010010001001,1011101011110000,1100000011011110,1100111010100111,0111100110010011,1001110100011100,1010001100000110,0111111001001010
0110001110101111,1101011010110110,1001010100001111,0111111100000100,1010100110111100,0111110000011010,1111000111010001,0101110010101001,0001001101111000,0010010001110101,1010011011001000,1100110101100010,1011101000100011,1100101001011101,0000111110010011,0001100011000110
0010011010111001,0101010111001000,0010110100011110,1000110011010011,1000111101100100,0100101110110010,0111110000100011,1011101010001010,0011000011110110,1001000100111011,0100001001001111,0001100010111101,1101011000010100,0011101101010001,1110000110000101,1110100001111000
1100011100000111,0010110110001011,0011010001100111,1111010110101100,0110101010110110,0001111100110001,1010001101111010,1101000010111011,1001111011000010,0100111001101001,1000100111100101,1011101000001101,1110110001010001,0101100101011110,1000110000111110,0000011011011101
1101110001100001,0011010011111010,1010011100110001,0111101101010010,1110100010011001,0111001000101101,0001100110110111,0000111001011101,1101010100011110,0011110100001011,1010000001000111,1011111010000100,1000101000101010,0100011010000011,1001001111001001,0110110111101100
1011001010100110,1101101100010010,0011110011010000,0000100001111110,0110000111001010,0100011010010111,0101011001101000,1000010110111000,1100100011100001,1001010101000111,1010111000001011,0111110100100111,1111000000011101,0001101110001101,0010001101110001,1110111101000100
1001100110100111,1111010000001110,0110101000100111,1101001011100010,1001111000010011,1110000110010001,0011011011000101,1000000001111101,1010111010101000,0100110011001011,0010010101110010,0000001110011110,0101011100101001,1100111101000100,0011100101011000,0101110010110100
0011001001101011,1101101001010010,1001110010001011,0111110101100000,1001011100100110,1111010000011101,1010111011101100,1110000111000111,0110011110011010,0100011011110001,0000110101011111,1001000111111000,0011101110010101,0101100010111110,1100101100101001,1010100000110011
1110101010110010,1110110101011000,0011101101100001,0010111011000100,0100101001001111,0110000110101101,1111010001100111,0101011000111100,0000110100110111,1011100100001110,1001100011111101,0011010010011011,1010001100010101,1101111110000001,0101000111010110,1000011111101010
