Score: 1458.0, Count: 1
Score: 819.0, Count: 2
Score: 810.0, Count: 1
Score: 801.0, Count: 1
Score: 784.0, Count: 1
Score: 783.0, Count: 2
Score: 780.0, Count: 1
Score: 771.0, Count: 1
Score: 768.0, Count: 4
Score: 765.0, Count: 3
Score: 762.0, Count: 1
Score: 756.0, Count: 3
Score: 753.0, Count: 1
Score: 750.0, Count: 2
Score: 748.0, Count: 1
Score: 747.0, Count: 1
Score: 744.0, Count: 1
Score: 741.0, Count: 1
Score: 740.0, Count: 4
Score: 738.0, Count: 1
Score: 736.0, Count: 3
Score: 735.0, Count: 3
Score: 729.0, Count: 4
Score: 728.0, Count: 4
Score: 726.0, Count: 3
Score: 724.0, Count: 1
Score: 723.0, Count: 1
Score: 722.0, Count: 1
Score: 720.0, Count: 20
Score: 719.0, Count: 1
Score: 718.0, Count: 2
Score: 717.0, Count: 2
Score: 716.0, Count: 2
Score: 714.0, Count: 5
Score: 712.0, Count: 4
Score: 711.0, Count: 2
Score: 710.0, Count: 1
Score: 708.0, Count: 1
Score: 706.0, Count: 2
Score: 704.0, Count: 4
Score: 702.0, Count: 1
