100110111110001000101000,100010000111110111011000,100101101001010110110000,110010101001101010010101,010001110010111010100100,010011011110011100010011,100111010000101101110100,001111001011011011000110,100001011011100000011110,001100110101111100011100,010010110001010101101111,001001100100001011111011,010101011101001111001000,000100111010100111000011,000111001100110110101101,011110010101100010110010,111100010010010011011101,111000001000111110101010,101001011101110001100001,010100001011111001111001,111111100011100100001001,100100000111001110100111,011000101110000101110100,110101100100110001000110
001111101110001010010100,100001111011100100110000,001110111100110000101001,011011010101000001111110,100011000010111010111011,111001110000011100110101,010010011001101110011101,111111100001100110000011,000010101011011101100011,011100001100111110110010,010001100110110111001100,100100100101000110111101,110110110110001100001010,101001011101011110001010,001100011010000111011111,000101010111111000000111,111000010111101011100001,110110011011010010100100,100010110100110011010110,101110000011111101011100,111000101111010000011011,110111001100010101010001,110101101000101001101110,010101110001011011011000
001011010011111010101010,010010101010010111110111,010010100111101000011101,101100110100001010110011,101011101110001100000110,110001111001111100100001,111100011011000110001101,111111100001100011010010,101010111101010001011000,110001011110100001111010,000111110011000101110100,100110101000101011101100,000101101101010010001110,001001011001101001010111,110011010100011011000101,001001100100100111101001,000100001111111111010000,011100110000111101001110,100111000000110100011011,101100000111110001100111,010110001101001101101011,011101101010011001001001,011111011100110000110100,111001000001011100111100
010110100111101001101001,110011010010000001011111,111101011110100101100000,001111010111000110011001,011001011001101011011010,011000100101100101010111,000101010101010001111110,100001101100110111011001,010101000010111110010100,101101101011001100001110,001011100010110011100111,110111101001000010110101,010100111010010111000011,100100010000101110101111,110011110101111100000010,101000110011011101110001,100000011111110010000101,000010111110001111110100,111000100110010010111010,000010001011110100111010,011110111000110000011100,111010000001010111001100,101110001100011001010011,011001001100011100101101
100101010100101110011111,101011000001011101110100,110010011110011100101111,111000101111101010110110,000010100111110001011101,101011110110111010000000,001100000111011110101001,011001110011110100001110,110111000111100101000001,110100110001011001010011,010110010001110010110100,111000001000110011011001,001010011101101001101010,011011110100000110110011,101110111011000100011000,000001011111010111010010,010101101100111100111000,011101010110001001011100,101101111101010000100101,000000111010101111100101,100111100010000011101010,010011101001001010001101,011110101100010111000110,001111001010111000010011
111010100101011010100011,101100101011110000000011,001011011101000000111111,110100011100000111001011,010100010111101010110110,011010010001110101010001,010001100110110100011111,101011000110100111110010,111111011000110010001100,111100000111001101001100,010111101001000011010110,001001111101101110000000,100111110110001000010001,100010011011011110011010,010111000011000110101001,100001001001101011111001,011110101000101100111010,001101000000011110010111,001010110010101011001111,000110001110111101100101,111000111010000110110101,100101110001110101100110,001100110110010011111000,011001011010011001100010
100000011100111110111100,110110101000101111000101,101000010011100101100101,001011011101001011001111,011101000010000111111110,011000111011011101011000,101110010000011001111001,001011101110110000011101,101110100111000110001000,101101110110101001010010,011110001111111001100000,001100100001111100101111,010010100101100101111011,111011111000010100100010,010110010111011100010111,111001000001111010010001,100010101011010011110110,011100111101000010110101,110101100101010001001100,100101001011001100111001,000111011001110111010000,010011110011101010101100,000001110110011111100001,110100011010110010001011
101000110011010011001011,101101011111000100000101,000111101110000111011010,011111110101011000010010,010100011111111001101110,111001101100100010100011,001001000110111011010100,111001000001010101111000,110100101001110010010100,110010110111100110110000,110011011000001010001100,011010101110010000111101,100101100011101000111101,001100011000111110111001,001011111001100001100100,010101010000000011110111,000011000101110110001111,100110001101011011100001,110111110010110101000001,011100100101001111001101,100000111100011101010111,101110100010011110100110,011010001011101101010011,101110010100100001011110
010100100101010100111010,101101000000100111011111,011100011010110001110110,101000101110111100010011,111111110110010001000011,001101101011110010101001,110010111010000110011010,100100111001001001100111,110101100010111100100100,001111110111001000011100,011110101101100111000100,000011101000010101110101,011001011001011110000110,101010110100110010100110,010001110101111011010000,010010000011111001001111,011000110110001111101101,110110011100011010011101,000111010110101110100011,110001001111000010110111,111010010001100100110001,111011001100101001101010,101110000011011111110000,100001011111110101001100
011101010001011000111111,010111000110110100110001,000001001101111001111010,110011010010010011011010,100110011101110011100111,011010100110011010101110,111000111100000001111101,010010101001100110011011,001010110101011111010001,000011111011000101100111,111000001010111101000111,110110011111011100001000,011111111000101001000010,100001110000111110101001,011001111111110010000100,011100010011100111101000,101101100111000001001011,000100011110101010011111,101100111010010100110010,110101100101001111110110,100110100011111001011100,101011001011001010110001,001111001000010111001100,101011010101100100011110
100100010111110001011001,010010110111101110000100,001100111101001011100101,010010011010011101110101,011010100011010011101000,101000111010100100101111,110000101101101001110010,111110000100100010110101,110001101010001011011101,000011110011000010110011,011000110100011000011111,111101010011000101010110,111001101101010100000001,011111001011101000001011,110111110000001101101001,101011000111001000111100,101011010001111011000100,001011011100100111011000,100110101001011110011110,000111101110110001000110,010001000101110111101111,101010000110001111000011,001101100010111110110000,110101011110011010101010
000101110100011011111001,111000001000101111111010,100101001101001100001111,110110011100010101100000,111010110101001000101101,111001101101110001011100,010101100111101110100000,100000011111110010101011,110011110000100110010111,011100111001011011000111,001011110111000101101010,010010000111011111011001,100100111011100101011001,010111001010100001101101,011111011110101000010010,100011011011001011110100,100110100110111001110110,010000111010011100111110,111101000011010000110011,101111101010011010001000,000011101001111100110001,001110010001110110111100,001000101110000110110101,101001010010111101000101
010110000011111010010111,000100010111100100101101,000001101111101001011001,011011011001110001001100,110010001110100101110100,011000100101110101111010,101001100111010100000111,100101001001000011111110,001010011101001100011111,111001001010111100111001,101010110001101111100001,111100101100101010001100,110000010110010011001011,011101010111001111010000,010001111000100110010111,000011110110011010111100,001111001110100010100011,010000111011001000100010,010111100000001101101111,100101011100111101000010,000110101011010110001000,110111111101010000110001,001100111010010001110101,101111110010100000011010
001110111101011000010001,110011111000111000001010,011101110100001101101001,000011011110100001111001,110111100001110001100101,010010001000011111011101,011001000001110010111011,110010010100010110100111,100110100101100111011010,100111000111011010101000,010100001111101100000111,101111010010110100011101,000001100100111100110100,001111011000101011100110,101001101110010111000011,001010101011000100101110,100001111001001010001101,010101111011000110110000,100100110010011001111111,011000110111110011001100,111011010111001001010110,111010100010101010110001,101000011001111101100000,111100001100000000111100
110110000101110001010100,011111010000111000101100,101011100010111010010111,100110011001011100001011,110011101001001011100110,111001100101101101001011,101011011110000001011010,111010001011100110101101,011101010011000001010111,101100111101100100100110,000001111001110111011100,110101110111010010101000,100001010110011101100101,001110100011001101111000,010001001011110100110010,001010010101110011100011,010010111111101000000001,111000111000011001110001,011111101100010111000001,110100010010101111000010,011000001111011010001110,000101001100101010111001,010010110100000110111111,000100101010110001101111
111001010101010011001011,101001111011100000110001,100101000110000100111111,110000110000101111101101,011101010110101100011000,010101111101001101100010,110101100010110011010010,010110011001100010010111,001011100011111101000111,010011011010110110101010,111110000001100101111000,011011100101011010111100,100111011000011001011100,101110110100011110110011,010110101110010001001001,111100001011011110000101,001000111010000111011110,111010001110101001100110,100011001111001111010001,000100010111110011100100,001101001000101011101011,101111101100100110000100,100110110011001010001010,100000101101111100011010
011011111000101101100000,101110100101100011101001,110101001101111010110000,011101110110111000001011,000100110001110001110110,111010010010110011111010,101011010111101000010101,001011000001011101111011,111000101011011010100111,100000011100110100101011,100001111111001011011010,011110111111010100010000,110000100100111101011100,010010001111101000101110,000110001010101111000011,111100010001101110001110,111101000110000101100110,101101001011110001001100,001100011100001011111101,010001100011100110111101,001011101100110110010110,110111101000000000011111,100111110010011110101100,010011010101010011000101
010110001011111011010011,111110000010001001111100,100011000111101011000110,011001011000011011010110,101010011101001000110011,000100110110011010101111,100011011010011101001001,100101101001101100011110,001001101111010011111000,011011101100100001001111,001011000000111110110101,001110001111010100000110,110000100100010101110011,111111100001011010000001,111000001110101110001000,010010110101111101101000,011001010011100100101011,010101001101001111100101,010010111011000110010101,010111010100000110011010,110101011110110000110100,101100010101110011011101,001101110110101101010001,101110111000100111100010
