10000111110,01001011101,11011001010,01100001110,00101101011,00110010011,11110101001,11101110000,10101000101,00111111100,01011100111
11100100110,11111001000,11001010010,01111010101,01100111011,10110010011,10101110001,11010111101,10001001111,00011111110,01011100011
10111000011,00100111011,01011101001,11100001000,11010110011,00110100110,01101110101,01011011110,10010011101,10001101110,10111110000
00110011110,01101100110,00110100101,11100001101,01101111001,10001110111,10111101000,11000101011,11111010011,11010110100,01011001101
10111000011,10100110110,10101111001,11011110000,11000101111,01101101010,00011100101,00110111011,01100010101,11110001100,00001011110
00110010110,01010101110,10110001101,01101011101,00111100011,10001111111,10111111000,11100111011,11101000110,11010110101,11011011011
01101101010,10101011011,11110010000,10010100011,00111010110,11011001110,01100000111,01010011011,00111101101,10100111110,11001110101
11100110110,11110011010,01101011100,00110101111,11101101001,11000001111,11111000110,11110010101,10101010011,10011111100,01011110011
10000111010,11100010111,00110101111,11110101000,01011110110,10101100010,01101111000,01011001011,10011110001,11001101101,10111011100
11110011010,11101001001,01110100011,10111010111,01101110100,10001111010,10110101100,00100011111,11000000110,11010111101,01011001110
01010011010,01101101111,00010101101,10100011100,00111010001,00001110110,11001111000,10100110011,10111101010,11110100100,11011000111
01100001111,10100011001,00010111111,00111011010,01100110011,11110101000,00111100101,01001111101,11011000011,01110010100,10101110110
00010111011,01011101110,10110001110,01111011101,00111100011,00001010110,10001101101,01100100111,11101111010,11010110100,11011000011
00011111000,01110101010,11000011010,11111000100,01101001001,10110001001,00111010011,01100110101,10101101110,00010001111,11011100011
11010011010,01010110001,10100110010,01100101111,11101101001,00111011011,10000011101,11110000101,01001010111,01111111100,10011100111
10000111110,01001011101,11011001010,01100001110,00101101011,00110010011,11110101001,11101110000,10101000101,00111111100,01011100111
11100100110,11111001000,11001010010,01111010101,01100111011,10110010011,10101110001,11010111101,10001001111,00011111110,01011100011
10111000011,00100111011,01011101001,11100001000,11010110011,00110100110,01101110101,01011011110,10010011101,10001101110,10111110000
00110011110,01101100110,00110100101,11100001101,01101111001,10001110111,10111101000,11000101011,11111010011,11010110100,01011001101
10111000011,10100110110,10101111001,11011110000,11000101111,01101101010,00011100101,00110111011,01100010101,11110001100,00001011110
00110010110,01010101110,10110001101,01101011101,00111100011,10001111111,10111111000,11100111011,11101000110,11010110101,11011011011
01101101010,10101011011,11110010000,10010100011,00111010110,11011001110,01100000111,01010011011,00111101101,10100111110,11001110101
11100110110,11110011010,01101011100,00110101111,11101101001,11000001111,11111000110,11110010101,10101010011,10011111100,01011110011
10000111010,11100010111,00110101111,11110101000,01011110110,10101100010,01101111000,01011001011,10011110001,11001101101,10111011100
11110011010,11101001001,01110100011,10111010111,01101110100,10001111010,10110101100,00100011111,11000000110,11010111101,01011001110
01010011010,01101101111,00010101101,10100011100,00111010001,00001110110,11001111000,10100110011,10111101010,11110100100,11011000111
01100001111,10100011001,00010111111,00111011010,01100110011,11110101000,00111100101,01001111101,11011000011,01110010100,10101110110
00010111011,01011101110,10110001110,01111011101,00111100011,00001010110,10001101101,01100100111,11101111010,11010110100,11011000011
00011111000,01110101010,11000011010,11111000100,01101001001,10110001001,00111010011,01100110101,10101101110,00010001111,11011100011
11010011010,01010110001,10100110010,01100101111,11101101001,00111011011,10000011101,11110000101,01001010111,01111111100,10011100111
01100001111,10100011001,00010111111,00111011010,01100110011,11110101000,00111100101,01001111101,11011000011,01110010100,10101110110
01100001111,10100011001,00010111111,00111011010,01100110011,11110101000,00111100101,01001111101,11011000011,01110010100,10101110110
11110011010,11101001001,01110100011,10111010111,01101110100,10001111010,10110101100,00100011111,11000000110,11010111101,01011001110
11110011010,11101001001,01110100011,10111010111,01101110100,10001111010,10110101100,00100011111,11000000110,11010111101,01011001110
10111000011,00100111011,01011101001,11100001000,11010110011,00110100110,01101110101,01011011110,10010011101,10001101110,10111110000
10111000011,10100110110,10101111001,11011110000,11000101111,01101101010,00011100101,00110111011,01100010101,11110001100,00001011110
00110010110,01010101110,10110001101,01101011101,00111100011,10001111111,10111111000,11100111011,11101000110,11010110101,11011011011
10111000011,00100111011,01011101001,11100001000,11010110011,00110100110,01101110101,01011011110,10010011101,10001101110,10111110000
10000111110,01001011101,11011001010,01100001110,00101101011,00110010011,11110101001,11101110000,10101000101,00111111100,01011100111
00110010110,01010101110,10110001101,01101011101,00111100011,10001111111,10111111000,11100111011,11101000110,11010110101,11011011011
00010111011,01011101110,10110001110,01111011101,00111100011,00001010110,10001101101,01100100111,11101111010,11010110100,11011000011
01101101010,10101011011,11110010000,10010100011,00111010110,11011001110,01100000111,01010011011,00111101101,10100111110,11001110101
00010111011,01011101110,10110001110,01111011101,00111100011,00001010110,10001101101,01100100111,11101111010,11010110100,11011000011
11100100110,11111001000,11001010010,01111010101,01100111011,10110010011,10101110001,11010111101,10001001111,00011111110,01011100011
01101101010,10101011011,11110010000,10010100011,00111010110,11011001110,01100000111,01010011011,00111101101,10100111110,11001110101
01010011010,01101101111,00010101101,10100011100,00111010001,00001110110,11001111000,10100110011,10111101010,11110100100,11011000111
10111000011,00100111011,01011101001,11100001000,11010110011,00110100110,01101110101,01011011110,10010011101,10001101110,10111110000
11110011010,11101001001,01110100011,10111010111,01101110100,10001111010,10110101100,00100011111,11000000110,11010111101,01011001110
10000111110,01001011101,11011001010,01100001110,00101101011,00110010011,11110101001,11101110000,10101000101,00111111100,01011100111
11100100110,11111001000,11001010010,01111010101,01100111011,10110010011,10101110001,11010111101,10001001111,00011111110,01011100011
01101101010,10101011011,11110010000,10010100011,00111010110,11011001110,01100000111,01010011011,00111101101,10100111110,11001110101
11100100110,11111001000,11001010010,01111010101,01100111011,10110010011,10101110001,11010111101,10001001111,00011111110,01011100011
11110011010,11101001001,01110100011,10111010111,01101110100,10001111010,10110101100,00100011111,11000000110,11010111101,01011001110
10111000011,00100111011,01011101001,11100001000,11010110011,00110100110,01101110101,01011011110,10010011101,10001101110,10111110000
10111000011,00100111011,01011101001,11100001000,11010110011,00110100110,01101110101,01011011110,10010011101,10001101110,10111110000
11100110110,11110011010,01101011100,00110101111,11101101001,11000001111,11111000110,11110010101,10101010011,10011111100,01011110011
11110011010,11101001001,01110100011,10111010111,01101110100,10001111010,10110101100,00100011111,11000000110,11010111101,01011001110
00110010110,01010101110,10110001101,01101011101,00111100011,10001111111,10111111000,11100111011,11101000110,11010110101,11011011011
10111000011,10100110110,10101111001,11011110000,11000101111,01101101010,00011100101,00110111011,01100010101,11110001100,00001011110
01100001111,10100011001,00010111111,00111011010,01100110011,11110101000,00111100101,01001111101,11011000011,01110010100,10101110110
01100001111,10100011001,00010111111,00111011010,01100110011,11110101000,00111100101,01001111101,11011000011,01110010100,10101110110
11100110110,11110011010,01101011100,00110101111,11101101001,11000001111,11111000110,11110010101,10101010011,10011111100,01011110011
00010111011,01011101110,10110001110,01111011101,00111100011,00001010110,10001101101,01100100111,11101111010,11010110100,11011000011
00110010110,01010101110,10110001101,01101011101,00111100011,10001111111,10111111000,11100111011,11101000110,11010110101,11011011011
01100001111,10100011001,00010111111,00111011010,01100110011,11110101000,00111100101,01001111101,11011000011,01110010100,10101110110
01100001111,10100011001,00010111111,00111011010,01100110011,11110101000,00111100101,01001111101,11011000011,01110010100,10101110110
10111000011,00100111011,01011101001,11100001000,11010110011,00110100110,01101110101,01011011110,10010011101,10001101110,10111110000
11110011010,11101001001,01110100011,10111010111,01101110100,10001111010,10110101100,00100011111,11000000110,11010111101,01011001110
10111000011,00100111011,01011101001,11100001000,11010110011,00110100110,01101110101,01011011110,10010011101,10001101110,10111110000
11110011010,11101001001,01110100011,10111010111,01101110100,10001111010,10110101100,00100011111,11000000110,11010111101,01011001110
00010111011,01011101110,10110001110,01111011101,00111100011,00001010110,10001101101,01100100111,11101111010,11010110100,11011000011
