Score: 945.0, Count: 1
Score: 793.0, Count: 1
Score: 789.0, Count: 2
Score: 788.0, Count: 1
Score: 785.0, Count: 1
Score: 772.0, Count: 1
Score: 768.0, Count: 1
Score: 765.0, Count: 1
Score: 760.0, Count: 1
Score: 750.0, Count: 1
Score: 747.0, Count: 1
Score: 744.0, Count: 3
Score: 743.0, Count: 1
Score: 741.0, Count: 2
Score: 740.0, Count: 2
