Score: 774.0, Count: 1
Score: 768.0, Count: 1
Score: 736.0, Count: 1
Score: 732.0, Count: 1
Score: 726.0, Count: 1
Score: 711.0, Count: 1
Score: 707.0, Count: 1
Score: 697.0, Count: 1
Score: 688.0, Count: 1
Score: 687.0, Count: 1
Score: 684.0, Count: 4
Score: 680.0, Count: 1
Score: 676.0, Count: 1
Score: 672.0, Count: 3
Score: 671.0, Count: 1
