Score: 131072.0, Count: 1
Score: 114688.0, Count: 7
Score: 102400.0, Count: 4
Score: 101250.0, Count: 3
Score: 98304.0, Count: 4
Score: 91125.0, Count: 1
Score: 90112.0, Count: 2
Score: 86528.0, Count: 22
Score: 86272.0, Count: 36
Score: 86016.0, Count: 1
Score: 84825.0, Count: 1
Score: 83968.0, Count: 2
Score: 83200.0, Count: 1
Score: 83025.0, Count: 1
Score: 81536.0, Count: 3
Score: 80704.0, Count: 9
Score: 80640.0, Count: 1
Score: 80256.0, Count: 1
