1010010010,1000111101,0011001111,0011110100,1101100111,0110101110,0101111011,0110010101,1111101001,1101011100
0011001101,1100100101,1111000110,1001111100,0011110001,0110111110,0101101011,1110011001,1010101011,0000010111
1101001101,0111101110,0011010111,1010101011,0110011001,1010111100,1111110001,1001011010,0100110111,1110000110
1001100011,1110110001,0111011011,1101010110,0111100110,0000110111,1100111010,1011111100,1110001111,0101101101
0111011010,1100011001,0010111111,1110101010,1010011100,1011110001,1101110110,0111101101,1001001111,1110000111
1110010111,1011011011,0011000101,0101100011,1110101001,1101001100,0100011101,0010101110,1000110101,0111110000
1111000101,1100010011,0011110011,1101110100,1110101010,0101001011,1001111001,1000100111,1011011110,0110111101
1111101001,1110101110,0111011010,1101010100,0101101111,1100011011,1001111010,0110110011,1011000111,0010111101
0011011101,0101111010,1011100110,0110100111,1101010110,1000111011,1101101101,1111110001,1111001011,1110111100
1101111100,1010011010,0110110110,0010111001,1111100000,1110001101,1011010101,1100110011,0101011011,1001101111
0011001011,0010110011,1000101111,1110011100,0101111101,1011110100,1110100001,1101010111,0111100110,1101111010
0111110011,0111101101,0100011110,1110111000,1101001001,1010001011,0000111101,1001101010,1100100111,1011010100
1000110111,0011011101,0110011011,1011011110,1110101100,1111010001,0101111000,0111100110,1101001111,1011101011
0110110100,1010011101,1010101011,1100111010,1111001100,0111011011,0001101111,1101110001,1011010110,1100000111
0111011100,1010011101,1011001010,1100111010,1101101101,0101011011,0010101011,1111110001,0001110110,1110000111
0011101001,1010110011,0011110100,1111011010,0100111010,0001011111,1001111000,1101100111,1010101110,1110011101
0011010010,0100011111,1001011001,1111010100,1000110110,0101101010,1110100011,1010001010,1001000111,0011101101
0100111111,1010011101,1001111001,1101011110,1110101010,1110010011,0111011000,1101100101,0011110110,0011001011
0110110101,1010011001,0011111010,0110001110,1111010100,1101010011,0001011101,1111101001,1000111110,1011000111
1111110010,0011101111,0100011110,0110111001,1101001011,1110101100,1001111100,1100110111,0111010101,1010011011
1000011110,0010110101,0110101010,1110011001,1111101100,1110000111,0111010010,1101110011,0101001101,1011001011
0111101100,0100110111,0111000011,1011100110,1101010101,1101011010,0011111001,1100101001,0001001111,1010011111
1000111011,1011001110,0100101111,0101011010,1101001101,1101110110,1111100011,1110101000,0011111101,1110010111
1100101011,0111100001,1001111010,1010110111,0000111101,1011001101,1101010111,1110011000,0011011011,0111101110
0111110100,1011110011,1010100110,0111001010,1101000101,1010011101,1011101000,0001101111,1001011110,1100111011
1111000001,1001011010,0001111101,0111110100,1100111001,1010110011,1010101100,0110011111,0111101010,1101100111
0110110101,1000011101,0010111010,1100100010,1111001100,0101010011,0001101101,1011100001,1001110110,0010000111
1101101100,0111110100,1111011001,0110001110,1101010111,0100111011,1110100011,1011111010,0011101111,1010111101
1011111100,0110110100,0011101011,1110001101,0100111001,1101100110,1111010001,1110011010,0101011111,1000110111
1111000111,0111110110,1010101110,0110011101,1011110101,0001011111,0101101101,1100111011,0011101011,1111011000
