1110011100,1010110110,0111100101,0011001111,1001111001,1101010011,0110111011,1111101010,0101111110,1100101111
1001100111,0101111001,1111000101,0011011011,1010101001,1001011100,1100011111,0110101110,0010110101,1111110010
1100100111,0110010101,1011110110,1101001100,1111100001,1000111001,0001101101,0110101010,0101010011,1010001011
1110100110,0110011101,0111010010,1100001010,1111000001,0010101011,0101101100,1011111000,1001110111,1011001110
1010110100,1110101001,1010011010,1111000110,1101111000,0111110011,0100111110,0011011100,1001101111,1100010101
1001111011,0111010010,0111101001,1101011101,1110111000,1100100111,1011110101,1011001110,0001111110,0010011111
1110101100,1111010001,0111010110,1101011010,0101011101,0110001011,1001100111,0011111000,0100110011,1010011111
0010111110,0111001010,1110110010,1010101111,0110111001,1011010101,1101101100,0101100111,1100011111,1001111011
1010110110,1010111001,1011001011,0110101010,1001101100,1111100101,0001111111,1101110010,0111011100,1100001111
0010111001,1100101111,1001011011,1001111100,1011100111,0111001110,0101110011,1110010101,1111101001,1110110010
0101101101,1110001111,0011011011,1101010011,1110111000,1001011110,0000111011,1011100010,1010110101,0110110110
1100110101,1101101110,0101011100,1001010110,0010111110,1011101101,1111110000,0001111011,0111100111,1110011011
1011101001,0111011101,1100101100,1000011111,0010110101,1011110110,0001101111,0110111010,1101110011,1110000111
0101011110,0110111001,0001100111,0010110110,1100010101,1111010010,1100101010,1011101100,1000011011,0110001111
0101011111,1111000111,0011101011,1101101100,0110101101,0011110110,0101110001,1110111010,1011011101,1000110111
0110101110,1010111001,1010010010,1001001011,1111100101,0111011001,0001110111,1101111000,1011011100,1100011101
1010011100,1100010001,0101011100,1100101110,1111000101,0111101001,0010110111,1001110000,1001001011,0111010010
0111101101,1010011101,1110001110,1001100110,1110100011,0100111111,1111111000,0011010010,1001001011,1101010101
0111111000,1010110010,0011100110,0001011011,0100110111,1101011110,1010001101,1111010011,1101101011,1001110101
0100011111,0011100111,1100101110,1010111101,1011011110,0101111000,1110110010,1101110101,1111001001,1001111011
1011000111,0101011100,0001011011,1100001101,1101100010,1011111001,0100110101,0110101110,1110010010,1000111110
1110110001,0111010111,1001110101,1011010010,1101101011,0101111000,1111100100,1100011110,0010101110,1011001101
0110110101,0111000011,1011100111,1101010100,1100101001,1110001110,0101101111,0011111000,1100110010,1000011011
1011111010,1110110110,0111001110,0011100111,0111010001,1110000011,1101010111,1101101101,1010011101,0100111011
1101011010,1110111001,0100110111,1110000011,1011110011,1010101110,0111101010,1101101101,1111110100,0011011101
1111000100,0110011001,0011111010,1101011010,1011100001,1110101010,0101101101,1000111100,0100110111,1010001111
0110010111,0010111001,1011110010,1110011100,0111101110,1110001011,0101011011,1101100101,1000111110,1011001101
0000110111,0110000111,0101101010,1101011011,1100101101,1011001110,1011100001,0010111011,0111011100,1110110010
1000101110,1100101001,0011001011,1010110011,1111000111,0110111100,0001110101,1101110010,1011011000,0100011111
0110011010,1010100011,0101101010,1100111110,0100001101,1011101100,0011110111,1111110001,1001011011,1111000110
