11010101000101010011,01010000001111111100,11001010100010011111,11011001010000111000,00001101011011101111,01100100110010110010,11011110101011000000,00010011110111001010,10110001111010000111,01111010010001010110,10101000111101011010,01100011101001101011,11000110011100001110,10000010110101100101,00010110111000011001,00011111101100110110,01111101100100001101,01101011011110010001,10111110000110101011,10100111000011011100
00110100011010110110,00010011100111010010,00111110111101101000,01111000100100010101,11011000001110001010,11100101111101000110,11011001010011100000,11110110001001110001,10101001101011011100,00001101001111000101,01000100110011011001,10100010010111101111,10110101100110101001,10011111010000011111,01000011011110111100,10001000111100110011,01101011111010000011,01010001101001101111,11001110100010100110,01101101000101111010
10101111001001111100,00100101111110001101,10110001001111010011,11101001111001000110,11100110011000011011,11100110110111110000,11011101010100100001,11110000000101001101,01110111000010100110,10010010011011100101,11011100101011011000,01001000011110111110,01000011101101101011,01111010101100010101,00111110011101001010,10001110000111000111,01101011010011011001,10010011110100011110,00010100110001110111,10111000100010101011
11000111101000000111,11100001101001011000,00110100111101000100,00101011001100110110,11101110000110001100,01110011001011100101,01110111010010010010,10001101001111010001,10001001110011100110,10100111010001111101,00000010100111011111,10010011011101001010,10110000011010011111,11000010111110110001,01101100011001101011,00011110101010111000,10110101100110101011,11010100000101110110,01011001110100011101,10111010100001010011
11010000111010100100,10101010001111100100,10110011100100110001,10010101001011000011,10000110110011011101,00111010011010010011,10100101011000111110,01110000000111011111,00110011110011101010,11011011011101011000,10001001010110101011,11101000101001001011,01101101010011110001,11001011100010010110,00011100110101110110,01011110000000101101,01000110101110111010,01000011111101000111,00111101101110001100,11110110010100000010
11011010100100001100,10100111111001101000,11101000110011010001,01001101101100001011,00111111000010001001,01100110101110110000,00001010101011011111,01010101011111011100,11110000001111101011,10011101100111110010,01001011010111101010,11101001001010111110,10111010011100010010,01111100110001100110,10001100011110100101,11010110010000111011,11100111000101010111,00110001110100111101,01011011001001110001,11010011111010000111
01100011110001111100,10110011000010110011,11111010001000001101,11101100100010111001,01001101001011010110,10110100111001100111,10011010110011001010,00011111110000010101,00100000010110011111,10001010101100110110,01010110100111100101,10010001101101011001,11110101100100001110,11001001010101101011,00101111101101001011,01010110011000111010,10000111011110101100,11100110010101010000,00111100000101111100,01111001111110100000
11101001101100001101,01011010011101000110,01101011010011100101,01000100001111101011,11110000010000111110,11011111000110110000,10110001001011000010,11001100100011010110,01010101111010001100,10010101110101100111,10010010010111011101,11100110110110000011,00000011100110101110,10000111011000010111,00101101010101011010,10001110111001101000,00110110101101110100,01010011100001011011,00011000111010110011,00111110000000001111
10001111000011010111,00110001001011001111,11000000011111110011,01101100011000100111,01111010010111000100,10110010111100010101,01000111101110000110,00101010001110111010,00011100111011011000,00010111010100101011,10000011011001101100,00100110100011100001,11011010101001001011,11101001110010001001,10011000110010100110,01110011110001110010,10100100110101001110,11110100000010111100,10111101001101100000,01001001100101111101
10100110011110110011,10011101010000010101,00001011110100101001,01111110100010000111,01010111001010011001,11001100100101110001,10011111101111000100,11001001101010110110,11100000111110001101,00110001110011110101,10111001000111001011,10010100110010101010,01001010010111011110,10010010101001011111,00111100001100111100,11110011110100010010,00101101111001011010,11111010011001100000,01010101011101100111,11100111000001101100
