1001101110110001,0010001111101011,1010101101011100,0110000110010101,0000110011011001,1000010100111111,0111011000111000,1111100000001011,0001001001010111,1011010111010010,1110111010100110,1101000011101100,0100100101110010,0011110101100101,1100011101000001,0101111110001110
0010100001111110,1111100000010101,1101000110111010,0101111001100011,1110010100100110,0100000111010111,1000001100011111,1100110101011000,1100101010001110,1001010011101101,1011011011010010,0111001101001100,0001111110110100,0110011010111001,0011110110001011,1010101111100001
1101001001011110,0110111011010010,1110100100111010,0100101110001111,1000110001100111,0011000011101011,1011101110000110,0101010110110110,0010011100011111,1111011000100001,1001110010011001,1000011111101000,0111110101001100,0010101010111100,1110000111010101,0001101101110001
1111010011000001,0100111101001001,1111110100000010,0011101110100101,0011010101011100,1110101010011100,0010111011110010,0101011010101110,1001110000111001,1100110111100100,0110000110111011,1000011110010111,1001100111001010,1101001101110000,0101100001010111,1010001001101111
1010101010110010,0100101010011101,1101100111101000,1110001101100101,0011101001001011,0111010011110001,1100110101010011,0101111000100110,0010110101111100,1011110110000101,0001000111110111,1000010011101111,1001011011010100,1111000000011110,0110011110001010,1001011100111001
0010111001101001,1101110011011000,0100100111010111,1100101000111110,1110011001000101,1111100101100010,1010101110001001,0101011100001011,1000011111110010,1001110010100111,0011001011001110,0110010110101100,0011111100010100,1001000101111101,0111001010110001,1010010000011011
0100011101110010,0101100110100011,1000101000110111,1110010110010101,0000001111001111,0011000100111110,1011011011010001,0010111100101001,1110001010101010,1000100111111000,0110100001011011,1001110100001010,0101111010011100,1101010001101101,1111101101000100,0010110011100110
0101011100111000,1111110101000100,0011011011010010,1110001110010001,0000010111110101,0011101001110001,1001101110100110,0101001011001101,1110000000111110,0010111100001111,0110100111101010,1001000101011011,0101110010010011,1000111011011000,1100011001100011,1011010010101001
1000100111000110,0101010011000000,1110011101110010,0011101010010010,1110101001001001,1001111001110101,0101100101111011,1000010010011011,1111110100011100,0110110010100111,0000111110101000,0100001110010101,1101001000101110,0010000011111100,0011011101001111,1011000110100001
1000000100111100,1110011001100110,1011101111100000,0101111100010100,0001001001011010,1111001110001111,1101110010101010,1100100101010011,0010100010010110,0000111111101111,1001010011010101,0011010100110011,1010111000011001,0100001010110001,0110010111011000,0111100001101101
1100011110001101,0100100011101011,0010111010010111,1110110100011010,0101011100110011,1011001001001011,1101101011010000,0110101100111101,1000101101100110,1010010111110001,0001000111011110,0110011001111100,0111110101000101,1111000010100110,1001110000111101,0011111110101000
1010011100111101,0000100111111001,1101000110011100,1111001101101000,1011101111010100,1101110001100101,0110001011110100,1100111001011010,1001001010110011,0100101100000111,1110010111000011,0001011111101110,1010100010101110,0111111010001001,0011000001011111,0111110100110010
0011110001101110,1010011011110000,1110100011001011,0010111100011011,0100010010111111,1001101010011110,0011000111010111,1111000100111010,1100011101000110,0110101110100100,0101110111011000,1000100101111101,1111110000010101,0100101001110010,0101001001101001,1001110110100011
