1001101110110001,0010001111101011,1010101101011100,0110000110010101,0000110011011001,1000010100111111,0111011000111000,1111100000001011,0001001001010111,1011010111010010,1110111010100110,1101000011101100,0100100101110010,0011110101100101,1100011101000001,0101111110001110
0010100001111110,1111100000010101,1101000110111010,0101111001100011,1110010100100110,0100000111010111,1000001100011111,1100110101011000,1100101010001110,1001010011101101,1011011011010010,0111001101001100,0001111110110100,0110011010111001,0011110110001011,1010101111100001
1101001001011110,0110111011010010,1110100100111010,0100101110001111,1000110001100111,0011000011101011,1011101110000110,0101010110110110,0010011100011111,1111011000100001,1001110010011001,1000011111101000,0111110101001100,0010101010111100,1110000111010101,0001101101110001
1111010011000001,0100111101001001,1111110100000010,0011101110100101,0011010101011100,1110101010011100,0010111011110010,0101011010101110,1001110000111001,1100110111100100,0110000110111011,1000011110010111,1001100111001010,1101001101110000,0101100001010111,1010001001101111
1010101010110010,0100101010011101,1101100111101000,1110001101100101,0011101001001011,0111010011110001,1100110101010011,0101111000100110,0010110101111100,1011110110000101,0001000111110111,1000010011101111,1001011011010100,1111000000011110,0110011110001010,1001011100111001
0010111001101001,1101110011011000,0100100111010111,1100101000111110,1110011001000101,1111100101100010,1010101110001001,0101011100001011,1000011111110010,1001110010100111,0011001011001110,0110010110101100,0011111100010100,1001000101111101,0111001010110001,1010010000011011
0100011101110010,0101100110100011,1000101000110111,1110010110010101,0000001111001111,0011000100111110,1011011011010001,0010111100101001,1110001010101010,1000100111111000,0110100001011011,1001110100001010,0101111010011100,1101010001101101,1111101101000100,0010110011100110
0101011100111000,1111110101000100,0011011011010010,1110001110010001,0000010111110101,0011101001110001,1001101110100110,0101001011001101,1110000000111110,0010111100001111,0110100111101010,1001000101011011,0101110010010011,1000111011011000,1100011001100011,1011010010101001
0000111001101001,1101110011011000,0100100111010111,1100101000111110,1110011001000101,1111100101100010,1010101110001001,0101011100001011,1000011111110010,1001110010100111,0011001011001110,0110010110101100,0011111100010100,1001000101111101,0111001010110001,0010010000011011
0100011101110010,0101100110100011,1000101000110111,1110010110010101,0000001111001111,1011001010111010,0001111011010001,0010111100101001,1100111010001010,1000100111111000,0110100001011011,0001110100011110,0100101010111100,1101010001101101,1111101101000100,0010110011100110
1110111001100010,0100101010001111,1000011110011010,1111000101001011,1110001100110101,1010110001011101,0011011010101001,1001100010110011,1100010011100101,0101010000111110,1001101101101100,0011001011010110,1111110110000100,0101111101010001,0110100111111000,0010110101100111
0101011100101010,0000101010110111,1100010011110110,0011100001111110,0101111101000100,1110100100010111,0110000111101101,1010101111100010,1010011001001111,1111001001110001,1000110101111001,0110111010011000,1011110010100101,1001001110011100,0011010111010011,1101100011001011
1101001011101001,0100101001011111,0010110111001001,0111010001111010,1110000110011100,0111111100001100,1001111010011010,1110110011000100,0010011010110101,1011001101010011,1011100000101111,0001100111110100,0101010110000111,1100110100110001,0110101110100010,1000011101101110
