00110110110,00101101101,11000111100,10001110011,01010101011,11111100000,10110011001,01101011010,11100000111,10011001110,01011010101
11111101001,11100100111,01011100101,10011010011,01101011011,00110001111,00111110110,11001001110,11110010100,01010111010,10000111101
00111011110,11101110000,00111100011,10011111001,10010110110,01110101100,11011001010,01000111011,10101001111,11110010001,01011010101
01010011111,01100101001,00111001001,01011101100,10110110101,11110001110,01111110010,10001111010,00101100111,11101010101,11011100011
00110101100,11011010100,00101011111,10011101010,00111110001,10100110111,11100111000,01101100110,11001101101,11110000011,01010111011
00011001111,11101001000,10111010010,11011100001,11010111100,10110100101,01110101011,01101100110,00101111001,11000010111,01111010101
01101011001,11111000100,00011011110,10111110000,11010111100,00110101101,11110001010,01101101110,10001101011,10100010111,01010110011
10110000111,11100010001,10100111100,01111010100,10001011111,11010110110,01110011010,11101100010,11011101001,00111110011,01100101111
01010101110,10010110101,11110101001,00111000111,01001011101,11100010111,01101110100,11011010010,00101111011,10101001100,11001100111
11000011011,11011001100,00011110001,10111000011,01101010101,01101101010,11110101001,00010001111,11110110110,11001100111,10101111100
00110110101,01100110110,11100001101,01110011011,10101100011,10010111110,11011010111,01011101111,11111100000,00101011100,11001111001
00010011111,11010000011,10111001110,10011110101,11100011100,00110101001,10011111010,01110110110,01001101111,00101010011,01011011000
11011101000,01001100011,11000110110,10100101111,10110110001,00111110110,01110001101,10011000111,11101011010,00010011011,00001111101
11110011000,10111000101,10100011111,00011111001,11000101101,00110101110,10001100010,01101111100,01011011110,01101001011,01110110011
10000100111,01001001101,10110001110,10011110100,01010111010,11100111100,11101010010,01111100110,00101111011,11111101001,01110010101
00110110111,01111010100,10011111100,01101101101,11100111001,10111000001,11101100010,01011111011,11110001110,10001010111,11010100101
00101111001,11101001000,10110011010,10011100010,11000111100,10110100101,01010101011,01111100110,10001001111,11100110011,11011010101
11110111000,10011011110,01101011010,00011111001,10100110111,10001101010,11011010011,01111100100,11101001101,00110001011,01000101111
11101111001,10111011011,00111101101,01011010101,00100110111,01010111010,11000001111,01101011110,10110011100,11111100110,10001111110
01100001001,11111000100,00110011110,10011101010,11000111100,10100100101,01010100111,01101110010,11001010111,11110010001,00011111101
