0000110111000111110,0110111010010100000,0110100100111011101,1110000110000000111,0011111101001000011,1011101011110010110,1111001100000111100,1011010100110101010,1110010001101100100,1000001111011001000,0101011001010001110,1001110010001001101,1101110101010010001,0101011110101010010,0111000011011111011,1000011000011110111,0010011011100011001,1100101001100101011,0001001111110100101
1100010101100110011,1101111000011000010,0001011110100100101,1010001011101000011,1000110101101001100,1010001100110011110,1000001011011110100,0100010010111011001,0110101101101111000,1010100110010101001,1111100010100010100,0100101111000011111,0010110000001110111,0001100001110101111,1011011001000011001,0111000101011000101,0110010011000101110,0011110111110010010,1001000110001111010
0011010011010101010,0010101011110000111,0001011100011010111,1000011011101001100,0101101010100011110,1000110000110111101,0110111101110011000,1111000000111000100,1011001001100011011,1100001111010110100,1100110001001010010,1111111110000000001,0110000111001011101,0101010101100100111,0110011010101110011,0001100111101110000,0101101001011101001,1100000110111001011,1010101100001101110
0001010101011111100,1111001010011001001,0011100110110101010,1000010010010101111,1011001011110010110,0010011110100011001,0100011001111100011,1101001110100100100,1000100011101111001,0101110010101011110,1001111101000000011,1100101100010111010,0011101000001110111,1010111100111000100,0110111011000101100,1110010111001110010,1111110000110110001,0100100111010010101,1110000101100001111
1010100110011101001,1101001001011111010,0000111011010101110,1011010100000111111,1111001100110100100,0000011100111011101,0101100010100111101,1101110110010010010,1001110001111000101,1100011111001100101,1011101010001010100,1110010010101001110,0111111000101100011,0111100101001001100,0011010111111110000,1001001111100001011,1000100101101110110,0110000011010010111,1110111001100011000
0110001010110111100,1000101011000011010,1011010111100010100,1010001111011100101,0111000001001001111,1001101100100101101,1110111100001010100,1100110001110100110,0110100101110010011,0100110111101101000,1101000101011111000,0011100010011110110,1111110010010001001,1101001110111000010,1010010000101111011,0011011101010101010,0000010110010011111,0101011011000110011,0001111001111011101
0011101101010011001,0100110101100110111,1111001100101110001,0011100010101010111,1011010000010100111,0001111000100101100,1010010101111011100,0010011011111100001,1001001111110000110,1101100011011110100,0111000111001101101,1101010011100011001,1111111001001000010,1000111110001001101,0001010110011111010,1110100110110101010,0110011110010010100,0100001000111001111,1010001011000111110
0101100001001111011,1100100100101001110,1011000001111001001,1010110011010011110,1101111101011010000,1101010000110010111,0010100110111110001,0010011100001011101,1111001010011111010,0111101011100010100,0110010111001000011,1110111000100101001,0000011001111100110,1011101101000100111,1100001111010101101,1001110010001100101,1001010111100111000,0001111110110001011,0111110100010101100
0111100111011000011,0011001111101011000,1101011001100100001,1011101010001101011,1100011110111001110,0110011010010110000,1101100011010101100,0101101110100110110,1000001101010111011,1001110100011110000,0011010100000101110,0101111000011011101,1110110001100011010,1010111111000000101,0000110110110101001,0010101001111100110,1110000100101111101,0000010011001110111,1011000010110010111
1001101001100000111,1101000000111011010,1110001110100001100,0110100011101100010,0010010101100011011,1110010000110100111,1000111010011001011,1100111100001010110,1000000111010110110,0011110010110010100,1111001011011010001,0101100101011001101,1001010110101100001,0011001100011100110,1111111101010101000,1010100000001111101,0100101100110110001,0101011010000111111,0000011001111111100
1100100100111111001,1001110110100001111,0110111010100110101,0111100110010011010,1011001111101010100,1001101001010101100,0101110111001100000,1100101011001001011,0101001100001111111,0000111001111010110,1110010101010000111,1010111100001101010,1101010001100111010,1011010010011110011,0011101101100100011,0111011000111001001,1100001110110100010,0010000011111101110,0000011111010111001
1001010100111101000,1000100001101011111,1110010110010001101,0010001011111110100,0101111010101000101,1001011011000111001,1100101010011101010,1111100011110000000,0111011001011011011,0011101101010101101,0000110111011100011,1110011001100100011,0010111110100011010,1011001111001000110,0101000111100111110,1111100100001110001,1001001110110010011,1011110000010110110,1100111101010010100
0000110111000111110,0110111010010100000,0110100100111011101,1110000110000000111,0011101101001000011,1011101011110010110,1111001100000111100,1011010100110101010,1110010001101100100,1000001111011001000,0101011001010001110,1001110010001001101,1101110101010010001,0101011110101010010,0111000011011111011,1000011000011110111,0010011011100011001,1100101000100101011,0001001111110100101
1110110000110110011,0100001001011111001,0111010101010101100,0001010010100111010,0000110100011001111,0101100111100100101,1000111101100011100,1101111100001100000,0011111110010010001,0110110111001010010,1001000101111010011,1111000010001011101,1010011011001100111,0011110001101001001,1101101011010001010,0100011010111000100,1010100110111101000,0011101000111110110,0110001100100001011
1101000101010110100,1010110011011110001,1010100111100001110,0001110010110100110,1100101010111010100,0110110100111111010,1101000011101111011,0111000001111001101,0110010110000010111,1101110100001001101,1111011111011000010,1011101000010011011,1110011000100101100,0111101001001100110,0100101111010101001,0000011001011011110,1000001100111100111,0011001110001111100,0001111101100010001
1000001101110011001,1000011110110000110,1000100011101011110,1101101100100110110,0110010100100011101,0111001111101001010,1011001010010111100,0110111001111010100,1011100000111000011,0101010011110110011,0100001000011101111,1110111011000001011,1010010101001110010,0010100111100100101,1100110110111101000,0001111110001010001,0001110101010001110,1101000111011000101,1001011001101101101
1011110110110010110,0101100100101110011,1001011000010111001,1110010000001110110,1110101010100110001,0111001000100001111,1100011110111001010,1001101011001011010,1101110101000101100,1010100110011101111,0100101101010010111,0010110001110101010,0000010011101011101,0101111010011100100,1011001101111100100,0111000111010111000,0010111100001011000,1111110001011000001,0011011111000100011
1001001010011000111,1100101011000110010,1010110001101011110,0100010111000000111,1010111100001100001,0011001110100101110,0011100011011100011,0000010110011111010,1001110111110000000,0101111001010101100,0110011010111010100,1110001101011001010,1100000011101101001,1111010000110110011,0000001101110110101,0101101100101011011,1110100110010011101,1111000101001110100,0011011011000011001
0110100010101101011,0111000110011011110,0100111000011010101,1100001001111011010,1001101100000001111,0010111111001011000,1101010011000111001,1010110010110010011,0000010101101110111,1001110100111101000,1010001011011100101,0000011010110101110,0111011101110000001,0001101111010110010,0011100001100111100,1111011000001110010,1110110101010101110,1100001110100110100,1101110011101000110
