Score: 891.0, Count: 1
Score: 882.0, Count: 1
Score: 873.0, Count: 1
Score: 848.0, Count: 1
Score: 837.0, Count: 1
Score: 816.0, Count: 1
Score: 798.0, Count: 1
Score: 788.0, Count: 1
Score: 786.0, Count: 1
Score: 774.0, Count: 1
Score: 772.0, Count: 1
Score: 768.0, Count: 6
Score: 765.0, Count: 2
Score: 762.0, Count: 1
