00110110110,00101101101,11000111100,10001110011,01010101011,11111100000,10110011001,01101011010,11100000111,10011001110,01011010101
11001011001,01111001000,01010110101,10011101100,11011100011,10110000101,11011010110,00010011011,01000001111,11100111010,00101110111
10011100101,01110001001,01011101010,11011010001,11110000110,10110111010,10101001111,11000011100,00010010111,01101110100,11000100011
11000010111,10110000111,00100111011,10110110000,11010101010,10111011010,01101100110,10001101101,01011000001,00011110110,01110011100
10111100011,10010110101,00101110110,11001000111,01111010001,00110001110,01100101011,11100010010,11011101000,00011011011,10101011101
00010011101,00101101100,11000111001,00001110011,10001001111,11100010110,01011101010,00100001011,01111000001,10110100111,10111011000
01101010101,10001110110,00111011010,01010110011,10010010101,11111100100,10100100011,11100010000,11001111001,11000001110,00100111100
00011110110,11100110101,01110000110,01101010000,00101101101,10111010011,01010011001,10000011110,10110111000,11011000100,11001101010
00110110011,10010111100,00101011101,10010000101,01100101110,10000011011,10001110111,10111001010,01011010110,11011101001,11100010000
01011011000,01000101011,01110010111,10111101010,11101110000,11010101100,10001000101,00011110110,01101001110,00100111101,10000011110
11010110101,11100001001,01001000111,00010101011,00001011001,10100110110,01001101100,10011001110,10111100001,01111010010,00110001101
11010100101,00111000111,01100101111,10100010001,11001110011,00110110110,11111011100,10000001110,00010011011,00001111101,10111101000
11100001110,01001100101,11010110100,11000010011,00010111111,10001111000,01111011000,10011010110,10100010101,10011001001,10111100011
11101010101,01001101100,01100011110,00111011101,11111101010,00100100101,10010110100,11010111001,10000001111,00001110011,01010000111
01000111110,01111001101,11001010100,01011110010,11100100011,11110011000,00110010110,10010011011,00101110001,00101001010,10011101100
10101001011,11001101000,11111010011,00100111001,11100011110,01000100111,00011111010,10010101101,01111001100,10101110100,01001011101
11001100010,01100010111,00011011110,01101101001,00110110010,11010011011,10000111100,11111010000,11100001110,10111000111,01010100100
01111000010,10010110010,00110011110,11000001110,11011010101,10111101100,11101011000,00011101011,01100110101,00001110110,10101000111
11100111010,11110100001,01001101011,10011111000,11001000000,00111100110,01011010011,00101011101,10000110111,01000110100,11010001110
10000111001,00110101110,11010011110,01100010111,10101110110,10001001111,11010100111,01011111101,11111001001,01001101010,00011010011
