Score: 1458.0, Count: 1
Score: 800.0, Count: 1
Score: 738.0, Count: 1
Score: 736.0, Count: 1
Score: 728.0, Count: 1
Score: 726.0, Count: 1
Score: 714.0, Count: 1
Score: 711.0, Count: 1
Score: 702.0, Count: 1
Score: 699.0, Count: 1
Score: 693.0, Count: 1
Score: 688.0, Count: 2
Score: 684.0, Count: 1
Score: 680.0, Count: 1
Score: 678.0, Count: 1
Score: 676.0, Count: 1
Score: 675.0, Count: 2
Score: 672.0, Count: 1
