00110101100,11000110100,10101100001,10010100111,01101000111,01110010001,11110001010,10011011101,00111110010,00100111011,01011101001
11111011100,11000001111,01101101110,10001111010,00110001011,01011000011,01010111101,10101100001,00101010111,10010100110,11100110010
11010010110,10001101100,10100110101,11101000101,01100111000,01010101101,00111010100,01001110011,10111100010,10011011001,00100001111
00110110101,10011111000,11100011000,01001011111,01110001110,11000110110,10111010110,10100101011,01101110010,11101100101,11010000011
10101010100,00101001101,00001111010,01110110101,10111101000,10010001111,01011011100,01100101110,11111000011,11100011001,11001100101
01010101011,10110100010,01110011100,00011010111,10011101100,01101110110,10100111101,00111111001,11111000001,11010110000,11001011010
01001011010,01011000100,01100101110,01111000011,00010011111,00101111101,10011101001,11110011000,10101001110,11000110111,00111110010
11010101100,00100111101,10101000110,10001101001,01111001010,10010110010,11110010001,11000011111,00011010101,01001110000,01010100111
11011000101,01100111111,00011110001,11101110000,01111100110,00101001011,11010101010,10110101100,10000100111,10110010011,10001011110
11000011001,10011111010,01101011100,01010010111,10001000101,00111001011,10110010000,11101000010,00100110111,01011110001,11110101100
00010011100,10101001110,01111010000,00011111011,01100100110,11001010111,10011100100,11010001010,01001001101,10110000111,11100111001
00101001110,10101010101,01000111101,01111110010,11101001000,10011011011,11010000110,10001100011,01100000011,10100111010,00110101101
00011101100,11010101010,01110011100,11011010111,01001111001,00110110011,01101001111,10110001001,11101100100,00111011010,10000111110
10111110010,00111011100,10101000101,11011001011,10001111110,11100111001,00011101001,10110101110,00010010111,11010110100,01101100110
00101011010,01011111001,10110110010,11101010001,10100101101,01110000110,00000010111,10010001011,10011010100,11000011110,11001100110
01000110110,00011101011,11010011101,11101000111,00110100101,01101101100,00110011010,10000101110,10100111001,10011010100,11110100000
10010010101,00110001111,10100110011,11101000101,01001111111,01110100100,11100011110,01111010010,01110111001,00101111100,10011101010
10011001110,11100111010,01111101011,10000100111,11001011011,00010111011,10111110001,01110010110,01001110100,00101011101,11010001101
01010101110,01000110101,01011001001,11101100000,11110011000,11011010010,10110000111,00111111100,11001001100,01101011011,10000111011
11011101000,01010010110,10001100100,11101001110,00111001101,10000101111,01100111100,00001011010,01101100011,11001010001,10110110010
