00010110111001,01001111110100,11000101011101,11010111000010,00011011001111,11111000101100,10101110000001,10110011010100,01100110011110,10101001111010,11000010110111,00110101100111,01111000010011,01100011101001
00001111100010,11111010000010,11000001101011,00110101000011,10011011010101,01011110011001,11101101010000,00101000110011,01010100110110,11100110100101,10001100001110,10110110111000,01100011011110,01111001101100
11110000111000,00111011110100,10111100001110,00100111111010,00010001011111,01011010101011,11010111000000,11000010110110,01110100100111,10100011101101,10011100110001,11101001010011,01001101101100,01101110011101
10011111111000,01011101000011,11001011100110,10110001001110,11110110000010,11010000110101,10101000101011,00111010010110,01100011011001,01111100101100,00000110101111,00100101110010,10101111000101,11001100011110
11101010110010,01010111111000,10101111001001,10011101100010,11011011001100,01100001101111,01111001010001,11100101010100,11010100001011,10000011010111,10110000111101,01001110100101,00001100011110,00110110000110
01001011110010,00110011101110,00000111011101,11011110001100,11110001010100,10100110010010,10101101100101,10010011000011,10001000011111,00111010110001,01010100110111,11100010101001,01111101001011,10010101111000
01101001010101,01011110010110,00111001111110,10100111000110,11011101001000,01000011101101,10001100111101,01101100101011,11100010111000,11110000001111,00110111011001,11010101110011,10111010100001,10001011011011
10010111101100,11100100111001,01100011100010,00000110110111,01101110001100,01011100101010,01110101010110,01011011011001,10110010001011,11001001000111,00111101100001,00101001111110,10001111010010,11111010110100
01010001101111,10001001010111,01001110110101,01100101110010,01011011000010,11101010101011,01111000011100,11110101000001,10011101111000,10110011110100,00101111001100,11000110011110,10111100100110,00110110011011
00110100111110,01101010110000,10011011011010,11010010000111,00001111100111,01100001101011,01010101010001,11011100101010,01001000011101,10101100010011,10111001100101,11100111001100,00111110001001,10000110111001
10100101110100,00011001100111,10001011011110,10000110000111,11101010100000,01000010111101,11011100010001,10110011001001,00011110101100,01101101001101,11110000001110,01110111010010,11000101101010,00101100111011
11101010000101,10001000111110,00011010001011,10100011010011,00111000110001,11110001101010,10011111010000,01010010110110,01101100011010,01001101100011,10110100000111,01010001011101,00100111101100,11000110111001
01100110101010,11100101100101,10111110000111,10101000111011,00110101011100,01111001100110,11001010011100,00011100101101,00000011110111,11010100110110,10011111100000,11010001001011,01001101010011,01110010110001
10100111100011,01110100111001,01001101010101,10011010110001,11011001001011,11101100110010,11010110000110,00111000100111,10110001010100,01000011111110,00111110011010,11101010001101,01111011100000,10011101101100
11000001101101,01101100000111,01110010100001,01000110111010,10001110110001,10100111001001,10110101110110,00010010011111,00101001111011,01010101010001,01101011010100,11111000011000,11011011000010,00011111101100
11100111011000,01110000111101,10100001101110,11111000000010,10110011110001,00011011011110,00101100110010,11001101010101,10011110101100,10010100011011,00100110000111,00111101001001,01010101100110,01001011101011
01101100100111,00110111000111,01111001001100,00011101110101,11111110010000,00101011110010,10100101101001,11000101011110,11011001000011,10001010011101,01010010111011,10110000110110,11000011100100,10011110101010
10111001111001,11101000101110,01011101001010,00000111101101,01100101110010,01011010110100,11010100100001,11000010011011,10010011100110,10001101010111,11101111000000,10110110011100,01110001000101,00111110100011
01111010110010,00010110011111,00111001101100,00101100101011,10100011000111,01100101010101,10010111100001,11110000001001,10001000110101,10101111011000,11100110101100,11000001111010,01001011001001,11011101000110
01110101000111,11010101111000,11110010001001,10011001100101,00001111001101,10100001001110,10101100010001,00100011110011,01001000111111,00111110101010,11001011000010,01111011010100,11100110100100,10010110010110
01001100100011,01110101000101,11110110001110,10011000011101,00100110111001,10111011000011,10001111100100,01111010110100,01011111011000,10010101110010,00101101011110,11100001101000,11000011010111,00010011101111
11011000101011,00111101001001,01001110100101,10000101101110,01110100111000,10101110100010,00101000011111,01110011001110,11110100000111,01001101010010,10011110011100,10111001110100,00010111110011,11100011011001
11110101001011,01000111011101,11101001100100,10001001010111,10100000111101,00110011010110,00101110100011,01011000101111,11101010011010,11010010110001,11000100110110,00011101111000,10000011101010,10011110001100
01100110111000,00011110101110,10110101100001,01010001001101,10101011001101,11001001110100,11101000101011,00000011110011,01101101000111,11110010010110,00111001011010,11000111001010,10000100011111,11011110010001
11001100100001,01000101001111,10100110011100,00001011110101,01100010100111,01111111000000,00111000001101,11010011101100,00011110101010,01101001111000,01010010011001,10110101110011,11011000010110,10101011001011
10011011100011,11000100110010,00111100101010,10100011011110,00000110111001,01011001111000,00110101110101,11101000101101,01101111100100,10011110010100,01010010101110,01001101001111,11110111001001,01111010010011
01010011100110,00001101101111,00011110010101,00100011011101,10010001110011,10100111100000,11101000110100,01111101010010,11001011001001,11010101011100,01000110111010,10111010001110,11100100000111,01110100101001
11000011010101,10001110100111,01010100110001,10000101111110,00110111100100,10111101011001,01011001001111,10011010111100,11100000101101,11111001100010,11110110001010,01001111101000,01101100010110,00100011111011
00000111101110,11110001111010,00111100010111,01011111011000,10001001011101,11011101100100,10110111100001,01010010110101,10111010001100,10001010110010,11010110001011,01101100101001,11100110010100,01101011000111
01110101001011,11010000111001,01101000110111,11001101010001,10100011010011,00111110011001,10111001011110,11011010000111,10001110101010,10110100100101,00010111110110,11100110011100,00001011101101,11111011100000
01110100110101,10110010101010,11010111011001,10110001000111,01111100001011,00011101101100,11101001111001,10001110110011,11011000011110,01000011101111,00100101011110,01111011110010,11101110000100,00111010011101
10000001111011,10111000110100,11110101101000,00101111010001,01011001011010,00001111100110,01001100111101,10010110011100,00110001001111,11101010001010,11100101010110,01110010110011,10011100000011,11011011000101
00111111101001,10111001011010,11010011111000,01100001110011,10001011000111,10110110100010,00001101110100,11001100101011,11100110011101,01010101001110,00010000111111,01101010101110,11111000100101,01011110010011
11000101001010,10001110010011,01101000011101,10100001100111,01110110000011,10010011011101,10110100111000,00011001101011,00101111101100,11011100100101,10111010001110,11111011110000,00011101010110,01000010111110
10111010100001,01110110100010,11101001110010,11010100010111,00010101111001,00111101000100,01100000101101,10110011001110,01011010111100,10001100101110,10100111110100,11001111001001,00101110011011,00001011100111
10010011111001,11101001110000,11110101001100,00101001001111,01110010100101,11101110011001,01011101010011,00100111010110,00111100111100,10011010000110,11000000111111,01001111101010,10110100100011,10001101100101
10100110111100,01010100101111,00111001111010,01111110100000,01001010011001,00101101001101,01000101110001,11110001001001,01100011010110,11011100010100,10011011100101,11101000100011,10110110010011,11001111001010
01011110010110,10011001001110,10101101110010,01110101100101,01001101001011,10000111100111,00110011011011,11100111011100,11110010101010,10010100111001,00101010111101,10111110000001,11100000010111,11011011110001
10100000110111,11110100111000,11101110010100,10111001000001,11010010001111,00100111101001,01101001011011,00011011111100,01011110100011,11001101101110,01010101010101,01110011100110,00111100001110,10010111010010
10000101011111,11111100010001,11001011001001,11100010011100,10111001101100,00100111111001,01010100101101,10001110110100,01111111000110,11010001110010,11101100101010,01101000110111,10110010100011,00011010011010
10011100000111,00010011111110,10111011100000,11011110011000,10001001011101,01110010001101,00101111001110,11110101010100,01111001010011,11101000110110,11000101101011,01001111110101,10100110010011,00111100111001
10100111000011,11011101100001,01110001100111,00011011001101,01111100011010,11110010101000,00101101111100,11101010010101,01000011111011,01001110100110,10011011110010,01010111010100,11000001001110,10010100111111
11100110101100,00101101110101,11010101100010,10101011100010,01100011010110,11001001011001,00011111001100,01111000111010,01001010100111,01110011101001,10010010110100,11111110010001,10110000001111,00000110111011
11001100001001,10010001011011,00101001000111,01011111100010,11000101010110,01000010111111,01101001111000,00001111011100,10101010010010,00110100101110,01110110010001,10011000110101,11110011001100,10100111100001
00111100110000,10110000101111,01010100011110,11100011111010,00100011010111,01001110100011,11111010000100,01110101001001,10001110011001,10101101001110,00011011001010,10010111100100,01001001111101,11011001010011
11011010000100,11110001011000,10010110001011,00111100010110,10101011010011,01001101001111,10011001101010,01100010101110,11000000110111,01010111110010,11101100100001,00110001100101,00011010111001,10000111111100
10001111010011,00011001111010,10110011001010,11000001011101,01100100111010,11011101000110,00100001100111,10010111110100,10001010101110,01101011010100,01010010010111,00111100011101,11111000110001,01011111101001
11101101100100,01001010101110,11100011010010,10101110001011,00110011100111,11011001101011,01000110110001,10010100111110,01111100010010,10011010010101,01010111001100,00001101010111,01100000011101,00111011111000
10011001011001,01101001011100,10001110001110,00010001101111,11001101100101,11100011001011,10100010110101,11111000000111,01001010110011,11010011010110,00111111100000,11110100111010,01010110001101,00100101010111
11001011001011,01100110001110,11010001011100,00101000011111,10111010101100,01101101101001,10101111010000,00010011111010,10000110111101,01110010010001,10110100001011,11011100110010,00011111000101,10100001100111
00110110110001,11101000011001,10001110001111,10101011101100,01001111010000,01100101101011,11000011110111,11010100111100,00011001111011,10110101010010,11111010100010,01111101000101,01110010011110,11010011001001
10001100011111,10110111001101,00111100111000,10000111110001,11001010101000,10100010110110,10011001100100,01101111010100,11111000010001,01010110100111,00101011100011,01100001111101,01010011011010,11100101100010
01001001011011,00111101001101,01111100110001,01000100101111,10110100011010,01100111000010,11100010011101,10011110000011,10001101110100,11111000000110,00010011110111,00101010101010,10100001100011,11010011101000
10100110001111,11001100110011,01000111101010,10011000101110,00101110111000,11000101011100,00001011110101,10011111000000,10100001110010,01110100100101,01111010010110,00010101011011,11010010111001,01101001001001
01110110001101,01100001110111,10100101011001,01101010111000,10111000101011,00101111001110,10111010010101,11010000011110,10000011101101,01011001001001,11111101100100,00010111110010,00001100111101,11001110000011
11001111000001,11100110011010,11000011101100,01010101011000,01111001100010,10111011010100,01010010110001,10110100101001,00100111110111,10001001111011,11001100110100,11010000000111,00011110001110,01101000011101
11100010010011,11001001100110,10000100111101,00011001111011,10011011011100,01001110001111,01110110110110,10100111101010,01101101010000,10111100000111,11111000101000,00101011100101,01110001001101,11010111100001
11100001111100,01111000010101,11000011000111,00000111011101,11110110110000,00100100100111,00011010101110,01110101001011,01001101110010,00101011100001,10101010011010,10111101000100,10010001110011,11001100101001
10010110011001,01100110101101,00011010111110,10100111110010,01011111100000,01110011010101,01110100011010,11001100010100,10111001101100,11000011001110,11010000100111,01001001111001,11101010000011,00001101000111
01101010101010,10111100110010,11011011010010,01001110000111,01110001100110,10001001111111,00111011100001,11100010110101,00010110111100,01111000011101,10101111001100,10110010001111,00100111011011,11010101101001
01001101101001,10110000111001,01110110110010,11100101000111,01111001011100,11101010001011,00111110000101,11011000100100,10011101011010,11010011010001,10101011110000,00001000110111,00010011101110,11000110011100
01111111000010,01000111010101,10011101100001,11110001001001,01101000110111,11001100001110,00101110011001,00010010101111,10110100010110,11011010110000,10001011010011,00011001011100,10100011101100,01000101111010
10010110010110,10110001011000,00001111011101,10101010110011,11100100011011,01101011000110,10000111101010,00110101100111,01011000111010,01110110110000,11011101000001,11000001110100,11010010101101,10101100101100
11011010110000,10011101101100,10110000011110,01110110001101,10010111000011,01111101000010,01001011011111,00100111110100,11100001100111,00110001111001,01000100111010,10101100011001,00011100110111,00101010101010
01101011010010,10001011101100,11000011010101,01010110001110,10110010011000,11100101101000,11011001001011,01111010100101,00010111110011,11011100110110,00100000111111,10110001000110,10101110000011,00111101011101
11110010100110,01101010011110,10011011010010,01010001111100,00000111101110,00111010101001,00111100110110,10000000111011,10100011010101,01110101001011,11011100001101,01001001100111,11101101101000,01000110110001
01110011100100,10101010100110,00000001111111,00100110010101,00111101101001,11101011011001,10011001010100,10010110111000,11100101001110,01011010001111,11001100100101,11110000110011,01001111110010,10010111000011
10110010011011,10011001110010,01011100010111,10000111010101,11000001101111,11111011000001,11110110100110,10101000110101,01110101111001,11001110111000,10111101001100,00011010101101,01101011011110,00101111100011
11001101110000,10010001110111,11001010000111,10100101001010,01000101011101,10101000111100,00111100010011,11110110010100,11111001001001,00011011011010,10010110101001,01100010111011,01011100101110,00101111100101
01111010001011,01110001010101,11001100101101,10011100010011,11100110011000,11001011000110,01011001111000,01100101100011,00111110100100,00000010111111,10010111001001,10110000101110,10101011110001,00101101011110
00110110000111,00001101101101,10101001010011,11111001100100,10101110011100,00110011111010,10011010101001,01101100101010,01011111010000,11110101011001,01011000011111,01100010110101,11000011001110,10010100110110
01010001110011,11000011011100,10100100111001,00110111100100,01001101101101,10001101010010,10001010100111,11111000110100,11101011000001,00011110011001,10110001001111,00101011111010,01100110010111,11010110101010
01100111001101,10111110000110,00101000111111,10111011010001,01001010011010,10010110111001,11011000001101,01011101110100,11100010110100,00010011100111,11110001101010,10000101011110,11001101100011,01110100010011
00111001110001,01111110000100,01110011001011,11101101011000,00100100101101,10001011011101,00010101011110,11010110110001,01001101100111,10011100001011,10100111100010,01001010111010,11100000010111,11010001101100
11011001000110,00011011101000,11110111100001,01101010010101,10101101011100,10010011010011,01001101001011,11100010111010,00110110001110,00111100110010,01000111110110,10001110100111,00100001101111,11010100111101
00001010111011,01010011001110,11101010001101,10010111100001,01111011010000,00110101011101,00111110100110,01001101101000,11010000111100,10111001101010,11100110011010,10001111010110,11011100000011,01100001110111
11001000110111,11100011110000,01010001010110,00111100110100,11101110001110,01011110011001,10011011101100,11111101000001,00110010100011,01000101101101,10010100111010,10000111010111,00101001011011,10110000011101
11110101100010,10000101111101,01000110110110,11001100001011,10100011011010,11110000011101,00111101010111,00111100111000,00010010101011,01001011110001,10011000110110,10101110100101,01101001101110,11011111001100
10100000111101,11110101100100,00110110100011,00011100110110,10001111110001,11010110011101,01000101111011,00100111010110,10010011101110,11101110001010,11111001010011,01111011111000,00111101001101,01001010100111
10110000111001,10001011101110,11001100100011,01010001110110,01111111101000,01110010001111,00100111110011,11000101001101,11101011010001,10111101000110,11100110100100,00011110010101,11010110011010,01101100011110
11000011010110,11011110100000,00001110110101,10100110111000,01010111001001,10011010011011,10001101101111,01101100011110,11010000111101,11101001010001,00111011101100,10110110000101,01100010100011,00110101110010
10110011101010,11011100100011,11001010100100,00101111110010,11000001110111,01010110011110,01000111101001,01110101100100,11100100111000,10001101001100,11111011010001,10100110000101,00011000111101,01101000001111
01001100111010,00100010011011,00010110100111,00110101111000,01101111100001,10101100001101,10011010111000,11010001101011,10101001110110,11110110000010,00011011001110,01111000010101,11000111010101,01100010101100
11111100100001,01001001101101,00011011000011,00100101001011,01101111010100,10001110111001,11000000010111,00010101110101,00110010001101,01010110101010,00111000111010,11010001011000,10011100001110,10100011100110
11011001100111,00110011101101,10101110100000,11000011111000,00001111001010,01000110110111,11100100001011,10001010011101,11010110001100,10010111010001,01101101010100,01111010010010,10110100111110,01011100111001
00010010110111,01111000001110,10110001101001,01000101011011,00101111100011,10111100010101,11100110101101,00011110111000,01110011010000,11010101100110,10001011011110,11011010000011,11101000110010,01001001110101
11000111011100,11011011000001,11110100011001,01111101100100,00010010111101,00011101011010,00110111000111,01101010010110,10101001001101,10110001110010,00101111110001,10001100110111,01000001101011,10101110101010
00011110001011,10110010101100,01011001101101,11001011011000,00100101011101,11101010000111,11110101000010,10001100111110,00101111100010,00010011110111,01111110010100,01100000111010,11000110100001,10111000110001
10100110011110,00001111101010,11011110010001,00111010110100,10000011110111,01100111000101,11010100100110,11101010101001,01101100110011,00011000001111,01110011011010,11001001011100,10110101111001,10111001000010
01011100101101,01010001111110,11011110010010,00110111011000,01101000011011,11100101110001,11100100001110,00101110110110,10111001010100,10001101001011,01110011000111,11101011101000,10110000101011,10000010011101
01011010110011,11100010001001,10010011111000,11101101110000,10111001010101,00111111000010,10000111100111,11010100010110,00100101011011,00110110110101,10101010111110,01001111011100,10011100101001,01110001101110
00011111100101,11010101010001,00000101111010,10011010011011,11101100101001,01110010110000,10101111010000,11001001110110,11000110001110,01111001001010,01100011011101,10100011100011,00110100010111,10110001101100
01011001110110,00101110010100,01111000001101,11101100100010,11000101011000,00001111001011,10110011001110,00100000111111,11000011100101,10010100010111,10011010111000,01110010010011,10101001010001,00110101100001
01100101110110,00011100001110,00101110010101,01010011011101,00111001100001,11100100001101,10010000110111,11011101010000,10101001011011,11111010000110,10010111000011,10110110111000,01001110101011,10001011101100
00010010111101,01010111100000,11110000101110,10100101101001,10111110000100,10010101000111,11011100011001,10000011011010,00001100101110,11001010100011,11001001110100,00111001110011,01100110010111,01101011001101
10100001110010,01111101000010,00001111101011,10111000001111,00110111010101,11011010110001,01010100011011,11100110001000,01001001011100,01110010101110,10010101101100,01101100100101,11000011000111,10001110010110
10100111011100,00101010001111,01001110010101,10010111100111,11000010111011,11101001100110,00111110110010,01010011011110,01110100101101,01100101010011,11111011000001,10110000010111,11011100001010,00011001111001
00110001011100,01111110000101,11100011000110,01001111111000,01000010011111,10100110011001,01110100101010,10011100010110,11010001110001,00000111100111,10011011001011,10101000101101,00111010110010,01101101010011
00010110111111,01110001101011,01111000010110,11110110110000,11001000110011,00101011011001,10101110101010,10011011100100,10011100001001,11010011011010,01001111000011,10100101010111,01001101111100,11100010001101
00011011101001,01101010000101,10110111000011,01000110101010,10101000001110,10101110110000,10010010110111,11011100011001,00110100101101,11100001111001,11011101100100,00001101010111,01110011011100,01111000110010
