10101001110,01101100001,00110101011,11011000011,11100110010,10110010101,10001111001,11010101100,00001110111,01000011111,01111011000
01011001110,00110101101,00111111010,10101100110,01101110101,11000111100,11111001000,10011010101,11010100011,10100011011,01110010110
00110100110,01001001110,10010001011,11000110111,10011111100,01011100101,11110101000,11111010010,10101000101,01110011100,00101111011
11100010111,10000111100,10011000101,10111110010,00001011011,11101101001,01001101110,00110101111,01011110101,11010001011,01111011100
11001011110,10111001001,11101100011,01011101101,00100001111,00101110100,10000111001,10110101110,00011010111,11110010101,01110111010
00111001011,01110100001,00010110111,11100011011,11001100011,11010001101,01001111110,10100101110,11111010110,10101010101,10011111000
01111011110,10001111010,00101101111,01110101000,11000100110,11011001001,00010111101,10110010011,11100011101,10111100100,01101110001
11001100111,10101011110,00111110110,01100111001,10110000011,10010010101,11110101100,10011101001,11111010000,01011001111,11010111010
11010111110,10101110000,11101001010,11110010001,00100101111,01011111001,10111001100,11001100101,01111100110,00001010111,10011100011
01110001101,11100011010,11001101111,10111100010,01011011011,10010111001,11011011100,00101111100,01010110110,10100010111,11101110001
01100111110,11011110100,00111100001,11010111001,11101010011,10110010110,00011011010,01010000111,00101011101,10001101111,11111001000
00111111010,10001101001,11010001010,10100111100,10101011011,01111001101,01000111111,11110110001,11101100110,10110100111,10011010100
00110111101,01100011011,10101101011,10000010111,01101110100,01011001101,10111011110,11111010001,11110100110,00011110011,11000111000
01101011100,11011001110,01011110100,01010011011,01000100111,10001010111,01111000001,11001101001,11100110010,00111101010,10110101101
10011110101,00111000011,11001101011,01010011111,01110101001,00011111010,11111001100,11110110010,01101110110,10100011001,10100101110
01110001110,11000101010,10101011110,01100111001,10110110010,11000010111,01101100010,10100100101,11111001001,00011101111,11011110100
01011110110,10110011110,11000101011,11010010101,01110101101,11100110000,11001101100,11111000010,01101011111,10011111001,10101100111
00011111001,01110101100,10010001111,11101101011,11110110011,11001111110,00111011010,00100110111,10111100100,01011000111,11101011101
00110100011,11010101101,10011000110,10100011111,10011111000,11001001011,01111001100,11100110010,11111010001,01001110111,10101100101
00110011111,11000011011,01101001010,11011001101,11101010101,10110000010,01110100001,10111111000,01011110110,10001100111,11100101100
00011011101,10011111010,00111110011,01100111100,01011100110,01000011011,11000110101,11101010000,10101001111,11110101001,10110010110
00011011001,00110110101,11010000011,01000011110,11111001100,01111110010,10110011010,10001110100,00011101110,00101000111,11100101001
11100110100,00011111100,11110001101,00110010111,01000111101,11011011010,10001100111,10100101010,01101001110,01111100001,01010100110
11000101011,11011100101,10101110001,10010110010,01110111100,01110010011,01111101010,11101010110,10011011000,00001111111,10110001111
10001011110,11001100101,11100010010,00100110110,11111101100,01010001111,01011110010,10111100011,00111010101,10010111001,01101111001
10111001110,00110011101,11111000101,00101110100,11110110010,01101011011,11100101101,10000010111,10011111001,11001011100,01011101111
01111100110,00110010111,00101101011,10101110100,01001011110,11100000111,11111001001,01000111101,11110111010,10010101110,11011110011
11101001010,00111000111,10100110100,01010101100,01110010010,01100111001,00011111010,01001110111,11010100011,11011010001,10000011111
01101001101,01000101110,11010000011,00011111001,11011100100,10000011101,11101110000,10110101000,10101100111,00111011110,01110110101
11101000111,01110101100,00100110011,00011101111,11001111100,01010010101,01011110010,01101011001,11010001011,10111011110,10111100001
11100010111,01111011000,10100101101,01011110101,10111000011,11110100110,10010011110,00101110110,00110111011,11001111010,01001001111
00100000111,11101000010,01111100100,10101111100,10110110010,00111011001,01001111011,11011010101,10011101110,11110101001,01110011110
00110011010,11100101011,10001011101,10100100110,01101001100,01100110101,11010111100,10111100001,00011101111,11011000111,01001110010
00100110101,11110110000,01000101011,00011111001,00111000011,10101101000,11001010101,01101011010,00011100110,10010011110,01110001100
00011101001,10100101011,01111110011,00110111110,10011100110,10010010011,01000001111,11001111000,10101010101,11110100101,11111001010
01111011101,11001001011,10000111101,01010110011,11001010110,10100000111,00101110001,00011101110,11110100000,10110011010,10011000001
10011001100,11001011001,11100100101,10100101010,11010100010,11110010110,01110111000,01001110110,10111110001,00010111111,01111001011
01100111001,10011011001,00101001101,10100111100,11110001010,11101010010,00111101010,00110010111,11111100101,11000101111,01011011100
01011001010,00011010101,01101100111,00110101100,11110000001,00110111011,10010101111,01010110110,10111100010,11001111001,10100011110
01101001001,00111010001,11110000101,11011111000,10101000110,01001110111,10000011011,00100111100,00011101111,01011011110,01110100010
01101111101,01110010111,10111100101,00010111001,11001110001,00011110110,01011001011,10101011011,11110101010,10000101111,11010011100
11100110111,10111110000,10001111110,00101011101,00010111011,11110011110,01011110110,11001010011,01101101010,11011101101,10111000111
11111010001,00101011011,11000010111,11001101010,10100101101,10011110101,01010101011,01101110100,10110110010,11010011100,00111000110
11101111000,00111110101,01000110011,01010011100,01111001011,10110010010,00101011110,01011100110,11001000101,10011111011,10100101111
11000100110,01101101010,10101001101,00001111001,10110100011,11011100000,00110111100,01101010111,11100011001,10011011010,01010001111
11011101100,01101001111,10101111001,10111001010,01110101001,01011011001,11000111010,01111110010,11011100011,00010111111,11110010101
10101001101,01000011111,10001100110,11100111010,11010000101,00110110110,01101100001,00010101011,10011010011,01111001010,01011111100
10100101101,01011110100,01110100110,00011001111,10101010111,01110011100,10111111010,01101111011,11111000001,11010110011,11001001110
00011100111,00101011110,01001111001,11010011110,01100001011,10110111001,01110101100,11111100010,01111010001,11101001101,11100110111
00111110010,11001110100,00000111111,10011001110,10110010101,11010100011,10101101001,11110101100,11100000110,01111011001,01111100101
