Score: 768.0, Count: 3
Score: 760.0, Count: 1
Score: 752.0, Count: 1
Score: 744.0, Count: 1
Score: 740.0, Count: 1
Score: 736.0, Count: 1
Score: 732.0, Count: 1
Score: 728.0, Count: 2
Score: 727.0, Count: 1
Score: 720.0, Count: 4
Score: 718.0, Count: 1
Score: 712.0, Count: 1
Score: 708.0, Count: 2
Score: 707.0, Count: 1
Score: 702.0, Count: 4
Score: 695.0, Count: 1
Score: 690.0, Count: 2
Score: 688.0, Count: 4
Score: 687.0, Count: 1
Score: 684.0, Count: 3
Score: 681.0, Count: 1
Score: 680.0, Count: 2
Score: 678.0, Count: 2
Score: 676.0, Count: 2
Score: 675.0, Count: 4
Score: 672.0, Count: 3
