10111111001100100,00011111110101001,01001111001001111,01100111010111100,01110011111000101,01111001001111001,01111100010100111,10000001100110111,11001000111101100,11011011010010010,00101101111010010,01010110101110010,10010100011011101,11110101100001010,00111010100011110,10100010011101011,11101110100010001
01101011101000110,01101100110110101,01110111011010001,11010101101110100,10001001111011001,11100101000011110,11100110111101000,11110001110100011,00010100111001111,01000111100111011,10001111010100110,11011010000001101,10111110100010010,10100010001110111,01011000011111010,00110011110111100,00111101001101001
00111110110011000,01110010110100110,10010011101010011,00111001000111101,11101010000001011,01101001111000001,01010111001101000,10001001110101010,11100101100110000,01001111010010111,10100011011011100,10001110101100101,10111101001000110,11010100110001101,00100100011111011,11011000011110000,01001000101011110
10100011011011100,01110010110100110,00010111101010011,00111001100011101,11111010000010011,01101001111000011,01111111001101000,10001011100101010,11100101100110000,01001111010110101,11010001001101111,10101110101100101,10111101010000110,11010110110001001,00100100010111011,10011000111110000,01001100101011110
10100011011011100,01110010110100110,00010111101010011,00111001100011101,11111010000010011,01101001111000011,01111111001101000,10001011100101010,11100101100110000,01001011010110101,11010001001101111,10101110101100101,10011101010000110,11010110110001001,00100100010111011,10011000111110000,01001100101011110
00111000100111001,11011100001001100,01001100111100010,00010101001110111,11011011100010011,01110010001001011,11100110100100101,00010011110101100,10101111000101010,00001110010011111,10101001111000111,01101011001110100,10110110111010000,11110000010110110,11000001011111001,01111101010000001,01100101100011110
01100010101111010,00100001011110101,00111000101000111,10010110011010110,01001100110110011,01010101000101011,11101111000100110,11011011001010001,10110010110100001,10100101100011011,00011111100111100,11000100101101101,00101110011001001,11111000010011100,10001001111101010,01110101111000000,01000011110001111
11100101010100101,01010010010010111,11000011111100010,00110101011111010,01101000110101011,01001100111010100,10101010001110001,01010001101101101,11011110000101000,10011001110010001,01100111100011001,10000100100111111,11110100101000011,10110010111001100,11101001000011110,00001111011001111,00111111100100110
10100011011011100,01110010110100110,00010111101010011,00111001100111101,11101010000011011,01101001111000001,01111111001101000,10001011110101010,11100101100110000,01001111010110101,11000001001101111,10101110101100101,10111101010000110,11010100110001001,00100100011111011,11011000011110000,01001100101011110
10100011011011100,01110010110100110,00010111101010011,00111001100111101,11101010000010011,01101001111000001,01111111001101000,10001011110101010,11100101100110000,01001111010110101,11010001001101111,10101110101100101,10111101010000110,11010110110001001,00100100011111011,10011000011110000,01001100101011110
00111000101111001,11011100001001100,01001110111100010,00010101001110111,11011011100010011,01110010011001011,11100110100100101,00010011110101100,10101111000101010,00001110010011101,10101001111000111,01101011001010100,10110110111010000,11111000010110110,11000001011111001,01111101010000001,01100101100011110
10100011011011100,01110010110100110,00010111101010011,00111001100111101,11111010000010011,01101001111000001,01111111001101000,10001011110101010,11100101100110000,01001111010110101,11010001001100111,10101110101100101,10111101010000110,11010100110001001,00100100011111011,10011000111110000,01001100101011110
11100101010100101,01010010010110111,11000011111100010,00110101011111010,01101000110101011,01001100111010100,10101010001110001,01011001101101101,11011110010101000,10011001110010001,01100111100011001,10000100100111111,11110100001000011,10110010111001100,11101001000011110,00001111011001111,00111111100100110
11100101010100101,01010010010010111,11000011111100010,00110101011111010,01101000110101011,01001100111110100,10101010001110001,01010001001101101,11011110010101000,10011001110010001,01100111100011001,10000100100111111,11111100101000011,10110010111001100,11101001000011110,00001111011001111,00111111100100110
11100101010100101,01010010010010111,11000011101100010,00110101011111010,01101000110101011,01001100111010100,10101010001110001,01011001001101101,11011110010101000,10011001110010001,01100111100011001,10000100100111111,11111100001000011,10110010111001100,11101001000011110,00001111011001111,00111111100100110
10100011011011100,01110010110100110,00010111101010011,00111001100111101,11111010000011011,01101001111000001,01111111001101000,10001011110101010,11100101100110000,01001111010110101,11000001001100111,10101110101100101,10111101010000110,11010100110001101,00100100011111011,10011000011110000,01001100101011110
11100101010100101,01010010010010111,11000011111110010,00110101011111010,01101000110101011,01001100111010100,00101010001110001,01010001101101101,11011110000101000,10011001110010001,01100111100011001,10000100100111111,11110100101000011,10110010111001100,11101001001011110,00001111011001011,00111111100100110
11100101010100101,01010010010010111,11000011111110010,00110101011111010,01101000110101011,01001100111010100,10101010001110101,01010001101101101,11011110000101000,10011001110010001,01100111100011001,10000100100111111,11110100101000011,10110010110001100,11101001000011110,10001111011001111,00111111100100110
11100101010100101,01010010010010111,11000011111100010,00110101011111010,01101000110101011,01001100111110100,10101010001110001,01010001101101101,11011110000101000,10011001110010001,01100111100011001,10000100100111111,11111100101000011,10110010111001100,11101001000011110,00001111011001111,00111111100100110
10100011011011100,01110010110100110,00010111101010011,00111001100111101,11111010000010011,01101001111000001,01111111001101000,10001011110101010,11100101100110000,01001111010110101,11010001001101111,10101110101100101,10111101010000110,11010110110001001,00100100011111011,10011000111110000,01001100101011110
10100011011011100,01110010110100110,00010111101010011,00111001100111101,11101010000010011,01101001111000001,01111111001101000,10001011110101010,11100101100110000,01001111010110101,11000001001101111,10101110101100101,10111101010000110,11010110110001001,00100100011111011,11011000011110000,01001100101011110
10100011011011100,01110010110100110,00010111101010011,00111001100111101,11111010000010011,01101001111000011,01111111001101000,10001011100101010,11100101100110000,01001111010110101,11010001001100111,10101110101100101,10111101010000110,11010100110001001,00100100011111011,10011000111110000,01001100101011110
11100101010100101,01010010010010111,11000011101100010,00110101011111010,01101000110101011,01001100111110100,10101010001110001,01011001001101101,11011110010101000,10011001110010001,01100111100011001,10000100100111111,11111100101000011,10110010111001100,11101001000011110,00001111011001111,00111111100100110
10100011011011100,01110010110100110,00010111101010011,00111001100111101,11111010000011011,01101001111000001,01111111001101000,10001011110101010,11100101100110000,01001111010110101,11010001001100111,10101110101100101,10111101010000110,11010100110001101,00100100011111011,10011000111110000,01001100101011110
00111000101111001,11011100001001100,01001110111100010,00010101001110111,11011011100010011,01110010001001011,11100110100100101,00010011110101100,10101111000101010,00001110010011111,10101001111000111,01101011001010100,10110110111010000,11111000010110110,11000001011111001,01111101010000001,01100101100011110
11100101010100101,01010010010110111,11000011111100010,00110101011111010,01101000110101011,01001100111010100,10101010001110001,01010001101101101,11011110000101000,10011001110010001,01100111100011001,10000100100111111,11110100001000011,10110010111001100,11101001000011110,00001111011001111,00111111100100110
10100011011011100,01110010110100110,00010111101010011,00111001100111101,11101010000011011,01101001111000001,01111111001101000,10001011110101010,11100101100110000,01001111010110101,11000001001100111,10101110101100101,10111101010000110,11010100110001101,00100100011111011,11011000011110000,01001100101011110
10100101010100101,01010010010110111,11000011111100010,00110101011111010,01101000110101011,01001100111010100,10101010001110001,01011001101101101,11011110010101000,10011001110010011,01100111100011001,10000100100111111,11110100001000011,10110010111001100,11101001000011110,00001111011001111,00111111100100110
10100011011011100,01110010110100110,00010111101010011,00111001100011101,11101010000010011,01101001111000001,01111111001101000,10001011110101010,11100101100110000,01001111010110101,11010001001101111,10101110101100101,10111101010000110,11010110110001001,00100100010111011,10011000011110000,01001100101011110
11100101010100101,01010010010010111,11000011111100010,00110101011111010,01101000110101011,01001100111010100,10101010001110101,01010001101101101,11011110000101000,10011001110010001,01100111100011001,10000100100111111,11110100101000011,10110010110001100,11101001000011110,00001111011001111,00111111100100110
10100011011011100,01110010110100110,00010111101010011,00111001100111101,11111010000011011,01101001111000001,01011111001101000,10001011110101010,11100101100110000,01001111010110101,11000001001100111,10101110101100101,10111101010000110,11010100110001101,00100100011101011,10011000011110000,01001100101011110
11100101010100101,01010010010110111,11000011101100010,00110101011111010,01101000110101011,01001100111010100,10101010001110001,01011001001101101,11011110010101000,10011001110010001,01100111100011001,10000100100111111,11110100001000011,10110010111001100,11101001000011110,00001111011001111,00111111100100110
10100011011011100,01110010111100110,00010111101010011,00111000100111101,11101010000010011,01101001111000001,01111111001101000,10001011110101010,11100101100110000,01001111010110101,11010001001101111,10101110101100101,10111101010000110,11010110110001001,00100100011111011,10011000011110000,01001100101011110
11100101010100101,01010010010110111,11000011111100010,00110101011111000,01101000110101011,01001100111010100,10101010001110101,01010001101101101,11011110000101000,10011001110010001,01100111100011001,10000100100111111,11110100001000011,10110010110001100,11101001000011110,00001111011001111,00111111100100110
10100011011011100,01110010110110110,10010111101010011,00111001100111101,11101010000011011,01101001111000001,01110111001101000,10001011110101010,11100101100110000,01001111010110101,11000001001100111,10101110101100101,10111101010000110,11010100110001101,00100100011111011,11011000011110000,01001100101011110
10100011011011100,01110010110100110,00010011101010011,00111001100111101,11101010000011011,01101001111000001,01111111001101000,10001011110101010,11100101100110000,01001111010110101,11000001001101111,10101110101100101,10111101010000110,11010110110001001,00100100011111011,11011000011110000,01001100101011110
10100011011011100,01110010110100110,00010111101010011,00111000100111101,11101010000010011,01101001111000001,01111111001101000,10001011110101010,11100101100110000,01001111010110101,11010001001101111,10101110101100101,10111101010000110,11010110110001001,00100100011111011,11011000011110000,01001100101011110
10100011011011100,01110010110100110,00010111101010011,00111001100111101,11111010000010011,01101001111000001,01111111001101000,10001011110101011,11100101100110000,01001111010110101,11010001001100111,10101110101100101,10111101010000110,11010100110001101,00100100011111011,10011000111110000,01001100101011110
10100011011011100,01110010111100110,00010111101010011,00111001100111101,11111010000011011,01101001111000001,01011111001101000,10001011110101010,11100101100110000,01001110010110101,11000001001100111,10101110101100101,10111101010000110,11010100110001101,00100100011101011,10011000011110000,01001100101011110
10100011011011100,01110010110100110,00010011101010011,00111000100111101,11101010000010011,01101001111000001,01111111001101000,10001011110101010,11100101100110000,01001111010110101,11000001001101111,10101110101100101,10111101010000110,11010110110001001,00100100011111011,11011000011110000,01001100101011110
10100011011011100,01110010111100110,00010111101010011,00111000100111101,11101010000010011,01101001111000001,01111111001101000,10001011110101010,11100101100110000,01001111010110101,11010001001101111,10001110101100101,10111101010000110,11010110110001001,00100100011111011,11011000011110000,01001100101011110
11100101010100101,01010010010010111,11000011111100010,00110101011111010,01101000110101011,01001100111010100,10101010001110001,01010001001101101,11011110010101000,10011001110010001,01100111100011001,10000100100111111,11110100101000011,10110010111001100,11101001000011110,00001111011001111,00111111100100110
10100011011011100,01110010110100110,00010111101010011,00111001100111101,11111010000011011,01101001111000001,01111111001101000,10001011110101010,11100101100110000,01001111010110101,11010001001101111,10101110101100101,10111101010000110,11010100110001001,00100100011111011,10011000011110000,01001100101011110
10100011011011100,01110010110100110,00010111101010011,00111001100111101,11101010000011011,01101001111000001,01111111001101000,10001011110101010,11100101100110000,01001111010110101,11010001001101111,10101110101100101,10111101010000110,11010100110001001,00100100011111011,10011000011110000,01001100101011110
10100101010100101,01110010010010111,11000011111100010,00110101011111010,00101000110101011,01001100111110100,10101010001110001,01010001001101101,11011110010101000,10011001110010001,01100111100011001,10000100100111111,11111100101000011,10110010111001100,11101001000011110,00001111011001111,00111111100100110
00111000101111001,11011100001001100,01001110111100010,00010101001110111,11011011100010011,01110010011001011,11100110100100101,00010011110101100,10101111000101010,00001110010011101,10101001111000111,01101011001110100,10110111111010000,11111000010110110,11000001011111001,01111101010100001,01100101100011110
10100101010100101,01110010010010111,11000011111100010,00110101011111010,01101000110101011,01001100111110100,10101010001110001,01010001001101101,11011110010101000,10011001110010001,01100111100011001,10000100100111111,11111100101000011,10110010111001100,11101001000011110,00001111011001111,00111111100100110
11100101010100101,01010010010010111,11000011111100010,00110101011111010,01101000110101011,01001100111010100,10101010001110001,01011001001101101,11011110010101000,10011001110010001,01100111100011001,10000100100111111,11110100101000011,10110010111001100,11101001000011110,00001111011001111,00111111100100110
11100101010100101,01010010010010111,11000011111100010,00110101011111010,01101000110101011,01001100111010100,10101010001110001,01011001101101101,11011110010101000,10011001110010001,01100111100011001,10000100100111111,11111100101000011,10110010111001100,11101001000011110,00001111011001111,00111111100100110
10100011111011100,01110010110100110,00010111101010011,00111001100111101,11101010000011011,01101001111000011,01111111001101000,10001011110101010,11100101100110000,01001111010110101,11000001001101111,10101110101100101,10111101010000110,11010100110001001,00100100011111011,11011000011110000,01001100101011110
11100101010100101,01010010010010111,11000011111100010,00110101011111010,01101000110101011,01001100111010100,10101010001110001,01011001101101101,11011110010101000,10011001110010001,01100111100011001,10000100100111111,11110100101000011,10110010111001100,11101001000011110,00001111011001111,00111111100100110
10100011011011100,01110010110100110,00010111101010011,00111001100111101,11111010000011011,01101001111000001,01111111001101000,10001011110101010,11100101100110000,01001111010110101,11000001001101111,10101110101100101,10111101010000110,11010100110001001,00100100011111011,10011000011110000,01001100101011110
00111000101111001,11011100001001100,01001110111100010,00010101001110111,11011011100010011,01110010011001011,11100110100100101,00010011110101100,10101111000101010,00001110010011101,10101001111000111,01101011001010100,10110111111010000,11111000010110110,11000001011111001,01111101010100001,01100101100011110
00111000101111001,11011100101001100,01001110111100010,00010101001110111,11011011100010011,01110010001001111,11100110100100101,00010011110101100,10101111000101010,00001110010011101,10101001111000111,01101011001010100,10110110111010000,11111000010110110,11000001011111001,01111101010000001,01100101100011110
11100101010100101,01010010010010111,11000011111100010,00110101011111010,01101000110101011,01001100111010100,10101010001110001,01010001001101101,11011110010101000,10011001110010001,01100111100011001,10000100100111111,11111100001000011,10110010111001100,11101001000011110,00001111011001111,00111111100100110
00111000101111001,11011100001001100,01001110111110010,00010111001110111,11011011100010011,01110010011001011,11100110100100101,00010011110101100,10101111000101010,00001110010011101,10101001111000111,01101011001010100,10110111111010000,10110000010110110,11000001011111001,01111101010100001,01100101100011110
10100011111011100,01110010110100110,00010111101010011,00111001100111101,11111010000011011,01101001111000011,01111111001101000,10001011110101010,11100101100110010,01001111010110101,11010001001101111,10101110101100101,10111101010000110,11010100110001001,00100100011111011,11011000111110000,01001100101011110
11100011011011100,01110010110100110,00010111101010011,00111001100111101,11111010000011011,01101001111000011,01111111001101000,10001011110101010,11100101100110010,01001111010110101,11010001001101111,10101110101100101,10111101010000110,11010100110001001,00100100011111011,11011000011110000,01001100101011110
10100011111011100,01110010110100110,00010111101010011,00111001100111101,11111010000011011,01101001111000011,01111111001101000,10001011110101010,11100101100110010,01001111010110101,11010001001101111,10101110101100101,10111101010000110,11010100110001001,00100100011111011,10011000011110000,01001100101011110
00111000101111001,11011100001001100,01001100111100010,00010111001110111,11011011100010011,01110010011001011,11100110100100101,00010011110101100,10101111000101010,00001110010011101,10101001111000111,01101011001110100,10110111111010000,10110000010110110,11000001011111001,01111101010100001,01100101100011110
01100010101111010,00100001011110101,00111000101000111,10010110011010110,01001100110110011,01110101000101011,11101111000100110,11011011001010001,10110010110100001,10100101100011011,00011111100111100,11000100101101101,00101110011001001,11111000010011100,10001001011101010,01110101111000000,01000011110001111
10100011011011100,01110010111100110,00010011101010011,00111000100111101,11101010000010011,01101001111000001,01111111001101000,10001011110101010,11100101100110000,01001111010110101,11000001001101111,10001110101100101,10111101010000110,11010110110001001,00100100011111011,11011000011110000,01001100101011110
10100011111011100,01110010110100110,00010111101010011,00111001100111101,11101010000011011,01101001111000001,01111111001101000,00001011110101010,11100101100110010,01001111010110101,11000001001101111,10101110101100101,10111101010000110,11010100110001001,00100100011111011,10011000011110000,01001100101011110
01111110000100011,10010110101100100,01101101100101100,11000111110000001,01010010110001110,11100100101011010,11011011000111000,00000111011101010,00110111000011101,00101010111111001,01011101011010100,11110000011101101,10011001101001011,10110001110110010,01000001101110111,10001100010111111,10101011001000110
