011011010010110100011,011111001100010011101,101001000011111111101,110001100110001001011,101010101010000111000,010110010001001111001,101010010101110011010,011000110100011110110,111011001101101100000,111100101001100010111,100011011000001010111,110111100001010101110,100101111100110110001,100110000110101110110,101110110111011000101,010011110111100010100,110100011010111001100,001101011111000101110,000010101101111101111,000101101011011010010,001111110000101001000
010100000110110010011,110100001010011100101,010010110010111111000,111011000000110101001,011001011011101000010,000111011111010101010,100110001001101011011,011110111000000110011,011010010111000011101,101011000110001110110,101000110010011001011,010001100001011111111,100001111111100110001,001101101010110011100,000111110100111000101,001100100111101101000,101100010001110110110,110000111100100101110,111010101101011010000,110101010100001011000,110111100011000000110
111000100010111101001,011011011010110010111,110010111001100101110,011011001101111100010,100000101101110010011,111100010100100110010,100111110100101000101,001100011011001100111,011101111001101011000,000101111110010101000,010101100111100001111,010110100001010110101,100101000000111111110,101011100011000110010,001010110100011011110,101110001111110001100,101111010001010001011,101001001100000111101,110001010111011010100,110110001110001011011,000010010111101111001
001011011011010000101,101110001000111100110,011110001111100001100,001001100001101001111,110010101001110011001,100010010111101010110,010101011000101010101,110100110011011101100,000110111110011001011,011000111101111100000,101101000101011011000,110001101110010000110,111111110001000000010,110011010100110101001,010011001011001111010,101001111010100111000,011010010000010011110,000111100101110110100,100100011101000111111,011100000011110110011,111010100110001110101
110010010010101111000,011100000111100110110,111111101001000110000,101011011111100000101,110100100001111000101,100100111111010011000,101000110100010110111,000111010001110101011,000101001100101111101,010011100110110010001,001110100111001101001,111001101010100001011,110001001111011100011,101111000010011010110,010110111010000100111,001001111011111100100,011101010011001010001,000010101001101010011,011110011100111000010,010011110101001001110,011010001001010011101
011101001010100001101,110010001000111110100,111101010100111001010,101000100111101001100,001111000011111110010,101000111001100110011,101001011110010111000,011000100000011111111,011110111101010010100,100101110010011010101,010001101101111100001,111011010001001100101,010010010011110011001,001010011110111000111,101110100000110101001,000111110100100111110,100011101001010001110,010110111010001101010,100110001101001011001,110100000111010100111,111011100110000010011
011101000110100111010,111011011101100010010,001011100110101000111,010111101011000000011,001110011011111101000,100100010011101010110,111111110000001110100,011010010010010011111,000001011111000111101,100111001110011010001,111001101010110000100,101000110111010100011,110000111110001001000,100010101000100111011,111110000101100001101,010100011100111100111,001100101101011011110,110011000001011101110,010010100111110110100,010001110001111011001,100111110100110001110
010101011101010110001,011001100011101011001,010000111101011001110,110110011011100000011,011111110100101000101,001110011110011011011,010011010010111110110,111100000000001110111,101001010111000100011,100111000101000011110,001011001001110101111,111000011100100011100,011100100110110101010,000001101110100010111,001110111011000110100,100101110010010001101,100101111000101101010,111011101000010010010,110011001110001101101,100010100101111110001,101101001111111000100
110010000000101110111,111100010101111010000,101010101100001111000,011000111011001000110,110101011010001011101,111101110000100101011,100100100101010011111,010111011101000110110,011110001110100001101,111011000001010001100,100010110111100101100,001000011001110111001,101001001110110100110,010001000111011101011,010011100010110011010,101011010111000010011,110110101011010100001,001110010010011101110,001101100011101110101,000011111100111000101,100111001001101001010
001101011010011010011,010110100110010100001,011001101011100100111,111010010101001000011,101111001101010110100,100000101111001111010,100111100011000001111,110001110000011111101,110001011110110001110,010011001101101011001,000011110101111000110,011101110111000011000,110111111000100110010,101011100010111101000,110100000011111010100,101010111110100010101,001100000100101111111,010110011011001101100,101100111001110001001,000010010011110111011,011010101000010011110
000111110010110001101,010101111100010010110,111001011000111011000,110100110010001110011,110011001010000101110,010011011111100110001,111110010001100010110,011011110001011100101,011100101011110001000,001000001010111110111,101111000110010110000,110000000111011011101,000110011001011111000,100101101001101100100,101011101001000011011,111100011100000101101,001101010111001001010,110110001100111000011,011010100100101111100,101010111110001000100,100000110101110101010
010110110011010110010,100011000111011100100,010000011111011011101,111111000000010011111,011101000110100110001,100010010010101111011,010011101011110001011,001110001011100111100,001001011010000100111,100101011101110010010,101000100101000111111,111011111001101010000,110101110110100001100,011010011100110101010,010110010101101000111,101110111110010000001,000111101100001111010,001101110001111101001,001000100110111010110,110100101000111100101,111100001011001001010
001001010001101111010,111000010110101000111,011101100110011100100,000101010010110011101,100111111000000100111,101000110011010001110,101011101010111010000,001100101100110001011,010010110001111101001,000110001011101101110,110001001011110100011,100100110111100110000,111100001010000111001,101111000111011001011,010011111110000011010,111111011101100001100,110010000100110111110,011110100001100010111,110100011001011010010,001010011111010110101,100001101101001011101
011110110010110100101,001011110001001110001,010011100111010001011,100000110101110100110,111001010011010010111,111111000100100111010,010010011011101100010,011101011101111000000,100011010110101001101,001101100011101001110,110100111001100011001,100001101010111110000,101100001111000100001,000111001001010111100,101010111000011001010,001010101100100010111,011001111110000111100,000100010110011111011,011000000001111101101,110101101000001100111,110110100111001010100
110101101010110011000,101100111100001001011,101011110110110000110,110110010110000111110,001011110010000111001,000000011010111101101,011110001011010001111,000101000111101010111,011001101000001110110,100111011011001100010,110010111001100010011,101110000000111110011,011110101111101100000,110011100101011101011,111000010011011010000,010111011100011010001,001001011101110111010,101011001101101011100,100100101111010110101,000110110001011011100,111101010001100100101
101001111001001010101,010010011101110011111,010101100000011001111,000111110111111000000,011000100011111111001,101110110000110011100,110111010010001011011,101011000011110100111,001101001101101011010,110101011001010101000,000100011010011110110,110001110100100110110,011011101010010010010,000111101110000111101,100010100101011111010,011011010110001101100,111100000111010010100,110110101011101001110,101000111110010001011,011110110001000100011,111110001100111100001
101101000011011100001,110010111011000111001,100000100110111101111,001100101001111111010,110101110101110000000,010100000111101011101,011001010010110011011,000101111110001000011,101001011100001011100,001111100100100110001,000000011101010110111,111010001101101000011,011011101111010001100,011000111000101100101,010110010100011101000,100110011010110010100,110101001000100101111,110011100000011010111,101110110001000001111,000011010011101100110,111100100110000110110
100100001111010110010,101011100101010010011,001110000101101011100,011010101110001001010,110001001100101010111,110101010100011011000,011000100110110111001,110010000011010001101,101010011100111100001,110111100111101100000,001101000010011100111,000011010111100101010,011111001001000111001,100111101000110101110,000111111110000010101,101001111011001111100,111100110101000101111,000100111011111001011,010010110001011110110,011001011101110000100,111110010010100010010
110100111010100111010,101010111100100101101,010000100111110101011,101111100011001100011,010011111001011101000,001011101010010011110,111100010110011101100,110110101101010000110,100111000100111011000,000101001111100100100,000101110100111000111,111001001001101001110,000010011111001011011,001110010001110110110,011110001010111000001,011101110101000011001,100100101001011111101,111001001100010110011,101000111111111010000,010010100100101110100,110011010011110010101
010101011101010110001,011001100011001011001,010000111101011000110,110110001011100000011,011111110100101000101,001110011110011011011,010011010010111110110,111100000000001110111,101001010111000100011,100111000101000011110,001011001001110101111,111000011100100011100,011100100110110101010,000001101110100010111,001110111011000110100,100100110010010001101,100101111000101101010,111011101000010010010,110011001110001101101,100010100101111110001,101101001111111000100
100001110100011011110,011011101101010101100,001101111011001011000,101110110111000000110,111000001011011000011,100101011001110100010,001110011000010001111,100010011101001110101,101010100001100111011,101001010110100101001,011110010100111110000,010011111100101000011,001011001010101110110,000100000111101101111,110111001110000011010,100111100010011100001,010011010011110010101,110000111010100101100,111111000001101001100,101100101100110010101,011101110000000110111
001000110110110110110,000111100100010011111,011100101011010111001,111100000101101011100,101001001011011010111,110010110001011100101,100100111001110001010,011101010001100101111,101111110111000000001,101110000010111101100,100101101000100110101,000010011011100011101,111011011100010111000,011011101001110000100,110011100010101111010,111000101110000001111,001010001101101100011,110110001111000100110,010101011110111000001,000001111111001101100,011110111000001010110
