Score: 6.626719e8, Count: 1
Score: 5.4734835e8, Count: 1
Score: 5.395761e8, Count: 1
Score: 5.3557635e8, Count: 1
Score: 5.2895757e8, Count: 1
Score: 5.270154e8, Count: 1
Score: 5.2419222e8, Count: 1
Score: 5.2363197e8, Count: 1
Score: 5.2136682e8, Count: 1
Score: 5.2100163e8, Count: 1
Score: 5.2072477e8, Count: 1
Score: 5.197249e8, Count: 1
Score: 5.191648e8, Count: 1
Score: 5.1896797e8, Count: 1
Score: 5.178721e8, Count: 1
Score: 5.1772877e8, Count: 1
Score: 5.168127e8, Count: 1
Score: 5.144595e8, Count: 1
Score: 5.1071347e8, Count: 1
Score: 5.1029053e8, Count: 1
Score: 5.0999088e8, Count: 1
Score: 5.0963098e8, Count: 1
Score: 5.0878195e8, Count: 1
Score: 5.0747075e8, Count: 1
Score: 5.074223e8, Count: 1
Score: 5.0679958e8, Count: 1
Score: 5.064591e8, Count: 1
Score: 5.063248e8, Count: 1
Score: 5.0614954e8, Count: 1
Score: 5.059331e8, Count: 1
Score: 5.0581645e8, Count: 1
Score: 5.0484096e8, Count: 1
Score: 5.048276e8, Count: 1
Score: 5.0438538e8, Count: 1
Score: 5.042409e8, Count: 1
Score: 5.0409507e8, Count: 1
Score: 5.0373075e8, Count: 1
Score: 5.0326566e8, Count: 1
Score: 5.0317674e8, Count: 1
Score: 5.0312797e8, Count: 1
Score: 5.0288618e8, Count: 1
Score: 5.0275373e8, Count: 1
Score: 5.024429e8, Count: 1
Score: 5.0240477e8, Count: 1
Score: 5.022482e8, Count: 1
Score: 5.014028e8, Count: 1
Score: 5.0137312e8, Count: 1
Score: 5.013541e8, Count: 1
Score: 5.0132378e8, Count: 1
Score: 5.0123766e8, Count: 1
Score: 5.0114576e8, Count: 1
Score: 5.0101856e8, Count: 1
Score: 5.008142e8, Count: 1
Score: 5.0051968e8, Count: 1
Score: 5.0050938e8, Count: 1
Score: 5.0044957e8, Count: 1
Score: 5.0041533e8, Count: 1
Score: 5.0017334e8, Count: 1
Score: 5.0005126e8, Count: 1
Score: 4.9977853e8, Count: 1
Score: 4.9974102e8, Count: 1
Score: 4.995306e8, Count: 1
Score: 4.992339e8, Count: 1
Score: 4.9894915e8, Count: 1
Score: 4.9891e8, Count: 1
Score: 4.989057e8, Count: 1
Score: 4.988841e8, Count: 1
Score: 4.9882038e8, Count: 1
Score: 4.9875277e8, Count: 1
Score: 4.9875024e8, Count: 1
Score: 4.985165e8, Count: 1
Score: 4.9824685e8, Count: 1
Score: 4.9820202e8, Count: 1
Score: 4.981744e8, Count: 1
Score: 4.980478e8, Count: 1
Score: 4.972189e8, Count: 1
Score: 4.9712822e8, Count: 1
Score: 4.9687654e8, Count: 1
Score: 4.9621037e8, Count: 1
Score: 4.9610992e8, Count: 1
Score: 4.9594733e8, Count: 1
Score: 4.9587306e8, Count: 1
Score: 4.957311e8, Count: 1
Score: 4.9562544e8, Count: 1
Score: 4.9534762e8, Count: 1
Score: 4.951688e8, Count: 1
Score: 4.9436093e8, Count: 1
Score: 4.9433898e8, Count: 1
Score: 4.9386355e8, Count: 1
Score: 4.936913e8, Count: 1
Score: 4.9347072e8, Count: 1
Score: 4.930902e8, Count: 1
Score: 4.927166e8, Count: 1
Score: 4.9267546e8, Count: 1
Score: 4.9221222e8, Count: 1
Score: 4.9194486e8, Count: 1
Score: 4.9179933e8, Count: 1
Score: 4.9146787e8, Count: 1
Score: 4.9137773e8, Count: 1
Score: 4.913238e8, Count: 1
