0111000011000011111111,1111001111001100000000,1101111100000011001100,1110111100000000110011,0011111101110001100110,0011111110110010011001,0111110000101101101001,0111110000011110010110,1100010011110001011010,1100100011110010100101,0000111011001110101010,0000110111001101010101,0100001100110111000011,0100001100111000111100,1010010101101010001111,1010101010011001001111,1001101001100100011111,1001010110010100101111,1010011010100111110100,1010100101010111111000,1001100110101011110010,1001011001011011110001
1111010001011001000011,0011001010001111100111,1010001111010110010010,0000110001011111111010,1001100110111011010100,1001101011001000111110,0000111111011010001101,1100001000010011111101,0110100011100011001110,1101100011110110100001,0111000101001110011100,0110101101101001110001,1010100100110100101111,1100010111001101100100,0101110110000101011011,1100111000101110000110,0111110010010000110100,1011111100000011101000,0011011001110101011100,0001010101100010110111,0101001110111000101010,1010010010101010111001
1101111010001101100100,1010011001100111110001,0100110101011110110101,1000010100111001111110,1001000011110110100110,1111000110010011010001,1011110111101010001000,0000001011001011011101,0110001101010011101100,1101001001011100011010,0011100001111001010100,0001010101000101001111,1110100011000000111111,1100111111110001000011,0111011100100010010110,1010101100001110000111,0001101110110100111001,0011011011011000100011,0110010010111100001101,0010110010010111011010,0101100000101011101011,0110000111101101110010
1011011011011100000011,1111000100010110101010,0111010011010011011100,0110110000011111110011,1110001011100101111001,0001011101001011101001,1110110111101010001010,1101111000001000111110,0010111110000101001110,0000001010111011101110,1101001110001111010000,1100100101011101001101,1001010110110001011011,0111010110101100100101,0101101111010001100010,1001110001110111100100,1111101000100011000111,1010000101001001110110,1010101110010010110101,0100011101110110010111,0001100011000110111111,0011101101111100011000
1111010001011001000011,0011001010001111100111,1010001111010110010010,0000110001011111111010,1001100110111011010100,1001101011001000111110,0000111111011010001101,1100001000010011111101,0110000011100011001110,1101100011110110100001,0111000101001110011100,0110101101101001110001,1010100100110100101111,1100010111001101100100,0101110110000101011011,1100111000101110000110,0110110010010000110100,1011111100000011101000,0011011001110101011100,0001010101100010110111,0101011110111000101010,1010010010101110011001
1111010001011000000011,0011001010001111100111,1010001111010110010010,0000110001011111111010,1001100110111011010100,1001101011001000111110,0000111111011010001101,1100001000010011111101,0110000011100011001110,0101100011110110100001,0111000100001110011100,0110101101101001110001,1010100100110100101111,1100010111001101100100,0101110110000101011011,1100111000101110000110,0110110010010000110100,1011111100000011101000,0011011001110101011100,0001010101100010110111,0101011110111000101010,1010010010101110111001
1110100000010111010110,1001000001111100110110,0000101110011100110101,0111100101100001110001,0010110011001001101110,1011011010010001110000,0000011101010111100011,1011000100001101001001,1110011001001000010011,1101110110001110110010,1110001111101011100100,1000110011111011011001,0011111011100110000101,0001001111000011011110,0101011000101111111100,0111000011010010101001,1100101010100101101011,0110010111110100011000,1010010100100010111111,1101111101010000001100,0101010110111001000111,0011101100111010001010
1001111101110010010001,0111010010111010111000,0011000001100011101111,1010001100111110001100,1101010100010111100110,1100100001001110111101,1110001100100100110011,0100011110000011011111,1111000111010101001001,0101101010110100000111,0101011001101101001000,1000000011111111010010,1000110111100000101110,1010011011011001100101,1110110000111001001011,0010111001010110101010,0011010101001100010111,1111101111001010000010,1011111010000101011100,0010110110101111100001,0001101100011001111010,0110100101110001010100
0101011001011001111100,1011011110110000101010,1011000011001101001111,0001110111100001100101,1100010110010101011001,1011010001110110110001,0001001100101111101001,0111100100010100100111,1110001010100011110101,0011111010000111010010,1100111001000110101011,1000010100001111110110,0010100111011011111011,0110011111011110000100,1101100000111011000010,0110110010101100101000,1011110100001010011101,0110011101101001010011,1010101101110101011100,0101000111100110011110,0000111010111100010111,1101101111001100110000
1010110110000011110100,1111110100011100000101,1111000101010010110011,1001011100110110100110,0100100111010110101110,1100001110011101010010,1011010011001101101010,0101110000010011011000,0011001010010100111101,0011111101001000011110,1110101100101110111000,0110011001111001100100,1100010101100101011101,0000110110111000111011,0001101101001111100001,1100101000000001101111,0111000110101011001111,1101100011101000110100,1011101111110001001000,0110111011100110000011,1000011011011010001101,1010100001111111010111
