1111010000010000001111,0011001000101010111011,0011111000110011010100,1111011101111000110000,0001000111011011101110,0100011011000001111101,1101101010110001100011,1010010011111111001001,0010110111100000100111,0111000111100101011010,0000111001111100001110,0110110010011010110010,0110101101010010001001,0111100001001101100101,1010001110011101010111,1100000001110110110111,1100100100101001111100,1001110101001011010011,1110011100000111100010,0001110100010100111001,0101011110101110000101,1011101011000110111100
1100101010101110001101,1000011101000111001011,0000010111101011110001,1110111101100000100100,0001000100111101101100,1111010011100111010100,1100010011011010101110,0101111001110010011000,0001111111001100010110,1011011000111000000111,0100110110110101000011,0010001111110110100010,1000100100110011010110,1101001110100000111011,0111101000001011100010,0010100001100100111111,1001101011010001100101,1010111010011101111000,0100011000010110110101,1111100101011110010001,0110001111011001011101,0011110110000010001101
0101010101100111111010,1010000100001110111111,1101001001001111000011,0101100000111100110111,1111101010101010110000,1100011101100000100101,1011110111010000010011,0100100111011011101001,1001001110100001001110,0001111011001110101101,1110110001101010001110,1011010000111001101001,0010111110101101100010,0100011010111010011011,1100110010000101011001,0111011101001001011100,1110001011010100101010,0111101100110110001001,1000101101111100011000,1000111000010011110110,1101010110011110000100,0010000011110111010101
1111010000000010001111,0011001000101010111011,0011111000110011010100,1111011101111000110000,0001000111011011101110,0100011011000001111101,1101101010110001100011,1010010011111111101001,0010110111100000100111,0111000111100101011010,1000111001101100001110,0110110010011010010010,0110101101010010001001,0111100001001101100101,1010001110011101010111,0100000001110110110111,1100100100101011111100,1001110101001011010011,0110011100000111100010,0001110100010100111001,0101011110101110000101,1011101011000110110100
1001100101100111011001,1000110010110100110010,0011111110000001111100,0110010111101010111000,1110101110100000000001,1101000011011001110101,0010000110010110010111,1000010110001101001011,1011011000101011010011,1010000101110001101110,1100011000000110111101,0101001010110111001000,0001100010101010101111,1111110100011111100100,1101101100011000011010,0001011101111100000101,0010101000011101111001,0111110001000100001011,1011001111001110100010,1010111011011010001100,0100101001101101010110,0100111101010011100011
1111101111011100000010,1101110000001001011110,1010100010111111010100,0110001010010101101111,0011011110010011011000,1110011001100111010011,0100101001011010011101,0110100101100101111000,1100010111010011100100,0111110000110010110011,0001111001011101100001,0111001100101011100100,1010111100110000001101,1011000100001110101001,0001100111100011001111,1101111010100110101000,1000001110101001110011,0100010100111111001010,0000111100000110110110,1001001001110100111110,0101010110101100010101,0010010011101000101110
1111010000000000001111,0011001000101010111011,0011010000110011010100,1111011101111000110000,0001000111011011101110,0100011011000001111101,1101101010110001100011,1010010011111111101001,0010110111100000100111,0111000111100101011010,0000111001111100001110,0110110010011010010010,0110101101010010001001,0111100001001101100101,1010001110011101010111,1100000001110110110111,1100100100101011111100,1001111101001011010011,0110011100000111100010,0001110100010100111001,0101011110101110000101,1011101011000110111100
1111100001011010110000,1001010001110011101101,0100110000011101001010,1101001110001110001001,1001001001101101111010,0011100110110001011000,0111011000000011011110,0001111011010010101010,1100111011100000011100,0011110010101110100100,0110001101110110101100,1010101001100111000011,0101100111101011000110,1000011111011111010100,0100001010111011110011,1011111100111000000111,0010010101101010011011,1000100100000110111111,1110010110000001100010,0101111101000101110001,0010101011001001101101,0111000011010100010111
1110000011000111001101,0100101101010001100111,0010111010000011111110,0101110001011100111100,0111000010001101100010,0111111100100110000001,1001110100011111001011,1101010100100001110101,1000110111110101100000,1100101010101010101001,1001011011001000000111,0011100011111011010101,1011001001110100111011,0100011001101111010010,1110110000111000000110,0101001110110010001110,1011101101101001001100,0000100110101100011111,1010001100011110110100,1111100111000010010010,0110011110011001011001,0010010101101010101011
1001111001110010010001,0111010010111010111000,0011000001100011101011,1010001100111110001101,1101010100010111100110,1100100001001010111101,1110001100100101110001,0100011110000011011111,1101000111010100001001,0101101010110100100111,0101011001101101001100,1000000011111111010010,1000010111100000101110,1010011011011001100101,1110110000111001001011,0110111001010110101010,0011010101001100010111,1111101111001010000010,1011110010000101011100,0000110110101111100001,0001101100011001111010,0110100101110001010100
1011011010010001011011,0101110000100101000101,1111100111111010000001,1100101100010110111001,1001111100011011000110,0000001001111110010111,1001000010101011111100,1010011100101100100101,0001111011001100110000,0010100101001001011101,1011001101100111010000,0100011111110000011100,1100010111001101010011,0110111000101010010010,1010110011000110001110,0001010101100010101011,0110010001011111101000,0111001110001100001110,0010100110110101110010,0110001011000011100101,1111000001010000110110,1100101001101001101010
1000001100111111001010,0001111010011010111000,1110000111011100111000,0100011011001011011110,1101011001110110010000,1101101011000101001001,0110101100010110100101,0001001111101100110111,0101110101111000001100,0010010010110101011101,0101010000011101100011,0111100110101111010010,1010111101001001010001,0011010111010010000011,1011100001010001110110,1000110011101111100100,1111011110100001100100,1110101010111000000011,1011010000001110001111,0111000001101011101001,1100110100100010111011,0010111001100100101010
0010010010110110111110,0011011110101001011010,1111111011010000000011,0101111010000101111001,0100110001101010101010,1000100111110101001001,0101001110111110100011,1110011000100111000001,1011100010101010101101,1111000101110000111000,1001010011101101100100,0111100000011101001110,1001001001011110011000,0001111100110010000100,0101000011111011010101,1100010100001100011111,1100001111000011101110,1110110110011011110000,0110101111101100010100,0010011101011001101101,0011100101000111110011,1000101000111001110111
0101010101100110111010,1010000100001110111111,1101001001001111000011,0101100000111100110111,1111101010101010110000,1100011101100000100101,1011110111010000010011,0100100111011011101001,1001001110100001001110,0001111011001110101101,1110110001101010001110,1011010000111001101001,0010111110101101100010,0100011010111010011011,1100110010000101011001,0111011101001001011100,1110001011010100101110,0111101100110110001001,1000101101111100011000,1000111000010011110110,1101010110011110000100,0010000011110111010101
0001101100000011111110,0111100000111111101100,0011110100101100011011,1101001011101000011100,0101100001010101010111,0110011100011001000110,0011010011100011001111,1101010000100101100110,0101011101110001101001,1110001001000110101011,0011011010001101110001,1011111001110010010000,0001111011011100101110,1101000110011010100011,0010000111110100110110,0100111110100110000101,1000010101011111011100,1111100111000101001000,1110110010010000111101,1000101010110101001011,0100110011101011110010,1010100101101001100101
1101110100011001101010,0011101100001100101110,0100011111011110001010,1111001111011001010100,1111111100110110000001,0001111000111011010110,1101110011100100001100,1001011101000111111000,0101101011110101100011,1010011110100001001011,0001000110110011101101,0011110010010101011001,0111000001101010011011,0111010010101111100000,1100100110001111010111,1011010011011010100111,1110101010110010111010,0110111001000011101101,0000110111101000110001,0110010101110101110110,1100011000111100111101,1010100001111111001000
1101011001010100110010,0110111111000001011000,1111100010110011001010,1001011110100101000100,0110010111101110100010,0000101110011111111010,0101101101111011000001,1100101010000010100101,0101100011101100011110,1110000101000111010110,1101010110001010011011,0011110001001011100110,0100110100010101101111,0110011000011110001100,0000010011110011111101,0011001111010000000111,1011100101000110101001,1010001001101001101011,1010110100111000110100,1000110011011101000001,0111000010001101110001,0010111000100110010011
1011111001110011000001,0001010111101010101001,1111000000001110100111,1010100101100101101011,0101100001001011011010,1000001010101111011101,0111101010111000101100,1110010100011000011001,1100011100010011101110,0101111100000101110001,1000100101011110110100,1100100010110010110011,0110000110111111000000,0101001101110100001111,1011001110000110011010,0010001011011001110011,1111010111100001010100,0010110010010111001111,0110011001100110111000,1100111011001100000010,1001010000111101111010,0010111100101010010110
1010101011111100011010,0101010111000100101010,1100011000001111000110,0100001110101001110011,0001101101110101100110,0110110000111111101000,1001001001011111111001,0011111000100110110011,1111001010100010101100,1000111111100011001001,1010100110001100100101,0110011011010101010101,1100100011110010110111,0110101101001010011100,0101111010011000001111,0110001100110110001011,1010010100010001111110,1111100110010011010010,0011000011101011001111,1111010101111000000001,1101100000100101011101,0001010110111110010100
1111010000000000001111,0011001000101010111011,0011110000110011010100,1111011101111000110000,0001000111011011101110,0100011011000001111101,1101101010110001100011,1010010011111111001001,0010110111100000100111,0111000111100101011010,0000111001111100001110,0110110010011110110010,0110101101010010001001,0111100001001101100101,1010001110011101010111,1100000001110110110111,1100100100101011111100,1001110101001011010011,1010011100000111100010,0001110100010100111001,0101011110101110000101,1011101011000110111100
