Score: 687.0, Count: 1
Score: 686.0, Count: 1
Score: 684.0, Count: 1
Score: 632.0, Count: 1
Score: 631.0, Count: 1
Score: 600.0, Count: 1
Score: 588.0, Count: 2
Score: 584.0, Count: 1
Score: 536.0, Count: 1
Score: 504.0, Count: 2
Score: 499.0, Count: 1
Score: 492.0, Count: 1
Score: 488.0, Count: 1
Score: 482.0, Count: 1
Score: 474.0, Count: 1
Score: 468.0, Count: 1
Score: 452.0, Count: 1
Score: 424.0, Count: 1
